subref	form	norm	lemma	tag	curated
1@LX	LX	lx			n
1@ΜΟΝΩΙΔΙΑ	ΜΟΝΩΙΔΙΑ	μονωιδια			n
1@ΕΙΣ	ΕΙΣ	εις			n
1@ΤΟΝ	ΤΟΝ	τον			n
1@ΕΝ	ΕΝ	εν			n
1@ΤΗΙ	ΤΗΙ	τηι			n
1@ΔΑΦΝΗΙ	ΔΑΦΝΗΙ	δαφνηι			n
1@ΝΕΩΝ	ΝΕΩΝ	νεων			n
1@ΤΟΥ	ΤΟΥ	του			n
1@ΑΠΟΛΛΩΝΟΣ	ΑΠΟΛΛΩΝΟΣ	απολλωνος			n
1@ἄνδρες	ἄνδρες	ἄνδρες	ἀνήρ		n
1@ὧν	ὧν	ὧν	ὅς		n
1@τοῖς	τοῖς	τοῖς	ὁ		n
1@ὀφθαλμοῖς	ὀφθαλμοῖς	ὀφθαλμοῖς	ὀφθαλμός		n
1@ἀχλὺς	ἀχλὺς	ἀχλύς	ἀχλύς		n
1@κα-	κα-	κα-			n
1@RIII	RIII	riii			n
1@332	332	332			n
1@τακέχυται	τακέχυται	τακέχυται			n
1@ὥσπερ	ὥσπερ	ὥσπερ	ὥσπερ		n
1@οὖν	οὖν	οὖν	οὖν		n
1@καὶ	καὶ	καί	καί		n
1@τοῖς[2]	τοῖς	τοῖς	ὁ		n
1@ἐμοῖς	ἐμοῖς	ἐμοῖς	ἐμός		n
1@μήτε	μήτε	μήτε			n
1@κα-[2]	κα-	κα-			n
1@Μο	Μο	μο			n
1@Monacensis	Monacensis	monacensis			n
1@gr	gr	gr			n
1@101	101	101			n
1@Ρ	Ρ	ρ			n
1@Palatinus	Palatinus	palatinus			n
1@gr[2]	gr	gr			n
1@282	282	282			n
1@U	U	u			n
1@Urbinas	Urbinas	urbinas			n
1@gr[3]	gr	gr			n
1@126	126	126			n
1@Ι[6]	Ι	ι			n
1@Marcianus	Marcianus	marcianus			n
1@append	append	append			n
1@XCI	XCI	xci			n
1@2[5]	2	2			n
1@Ν[8]	Ν	ν			n
1@Neapolitnus	Neapolitnus	neapolitnus			n
1@II[3]	II	ii			n
1@Ε[4]	Ε	ε			n
1@17	17	17			n
1@Β	Β	β			n
1@Barberinus	Barberinus	barberinus			n
1@II[4]	II	ii			n
1@41	41	41			n
1@Μ[3]	Μ	μ			n
1@Marcianus[2]	Marcianus	marcianus			n
1@gr[4]	gr	gr			n
1@437	437	437			n
1@L[2]	L	l			n
1@Laurentianus	Laurentianus	laurentianus			n
1@XXXII	XXXII	xxxii			n
1@37[2]	37	37			n
1@chrys	chrys	chrys			n
1@Ioannis	Ioannis	ioannis			n
1@Chrysostomi	Chrysostomi	chrysostomi			n
1@oratio	oratio	oratio			n
1@de	de	de			n
1@S	S	s			n
1@Babyla	Babyla	babyla			n
1@contra	contra	contra			n
1@Iulianum	Iulianum	iulianum			n
1@Chrys[2]	Chrys	chrys			n
1@Sav	Sav	sav			n
1@Ioannis[2]	Ioannis	ioannis			n
1@Chrysostomi[2]	Chrysostomi	chrysostomi			n
1@editio	editio	editio			n
1@Saviliana	Saviliana	saviliana			n
1@Chrys[4]	Chrys	chrys			n
1@Duc	Duc	duc			n
1@Ioannis[3]	Ioannis	ioannis			n
1@Chrysostomi[3]	Chrysostomi	chrysostomi			n
1@ed[2]	ed	ed			n
1@Frontonis	Frontonis	frontonis			n
1@Ducaei	Ducaei	ducaei			n
1@Chrys[6]	Chrys	chrys			n
1@Montf	Montf	montf			n
1@Ioannis[4]	Ioannis	ioannis			n
1@Chrysostomi[4]	Chrysostomi	chrysostomi			n
1@ed[3]	ed	ed			n
1@Montefalconis	Montefalconis	montefalconis			n
1@3[5]	3	3			n
1@II[6]	II	ii			n
1@υ[2]	υ	υ			n
1@421	421	421			n
1@ε[4]	ε	ε			n
1@696	696	696			n
1@π[2]	π	π			n
1@344	344	344			n
1@Od	Od	od			n
1@χ[3]	χ	χ			n
1@88	88	88			n
1@4[6]	4	4			n
1@Plat	Plat	plat			n
1@Phaedr	Phaedr	phaedr			n
1@p[4]	p	p			n
1@s[28]	s	s			n
1@242	242	242			n
1@1[7]	1	1			n
1@Μονῳδία	Μονῳδία	μονῳδία			n
1@ἑτέρα	ἑτέρα	ἑτέρα			n
1@Ι[7]	Ι	ι			n
1@εἰς	εἰς	εἰς			n
1@τὸν	τὸν	τόν			n
1@scripsi	scripsi	scripsi			n
1@e[13]	e	e			n
1@MoUINML	MoUINML	mouinml			n
1@Thom	Thom	thom			n
1@M[8]	M	m			n
1@ρ[4]	ρ	ρ			n
1@35	35	35			n
1@18	18	18			n
1@42[3]	42	42			n
1@2[10]	2	2			n
1@103	103	103			n
1@1[10]	1	1			n
1@et	et	et			n
1@234	234	234			n
1@6[4]	6	6			n
1@ἐπὶ	ἐπὶ	ἐπί			n
1@τῷ	τῷ	τῷ			n
1@Ρ[2]	Ρ	ρ			n
1@sed	sed	sed			n
1@in[4]	in	in			n
1@ras	ras	ras			n
1@m2	m2	m2			n
1@i[29]	i	i			n
1@edd	edd	edd			n
1@Ι[8]	Ι	ι			n
1@ἐν	ἐν	ἐν			n
1@τῇ	τῇ	τῇ			n
1@δάφνῃ	δάφνῃ	δάφνῃ			n
1@πυρποληθέντι	πυρποληθέντι	πυρποληθέντι			n
1@Β[2]	Β	β			n
1@τῇ[2]	τῇ	τῇ			n
1@inserui	inserui	inserui			n
1@e[18]	e	e			n
1@MoUINML[2]	MoUINML	mouinml			n
1@Thom[2]	Thom	thom			n
1@M[11]	M	m			n
1@p[6]	p	p			n
1@i[32]	i	i			n
1@42[4]	42	42			n
1@2[14]	2	2			n
1@coll	coll	coll			n
1@p[7]	p	p			n
1@i[33]	i	i			n
1@314	314	314			n
1@4[12]	4	4			n
1@315	315	315			n
1@6[5]	6	6			n
1@t[16]	t	t			n
1@I[20]	I	i			n
1@467	467	467			n
1@2[15]	2	2			n
1@519	519	519			n
1@15[2]	15	15			n
1@520	520	520			n
1@15[3]	15	15			n
1@om[7]	om	om			n
1@reliqui	reliqui	reliqui			n
1@libri	libri	libri			n
1@edd[2]	edd	edd			n
1@νεὼν	νεὼν	νεών			n
1@scripsi[2]	scripsi	scripsi			n
1@e[21]	e	e			n
1@MoNL	MoNL	monl			n
1@Thom[3]	Thom	thom			n
1@M[13]	M	m			n
1@p[9]	p	p			n
1@35[2]	35	35			n
1@18[2]	18	18			n
1@39	39	39			n
1@9[4]	9	9			n
1@42[5]	42	42			n
1@1[17]	1	1			n
1@103[2]	103	103			n
1@1[19]	1	1			n
1@ναὸν	ναὸν	ναόν			n
1@UIM	UIM	uim			n
1@Thom[4]	Thom	thom			n
1@M[15]	M	m			n
1@p[10]	p	p			n
1@234[2]	234	234			n
1@6[7]	6	6			n
1@νέωί	νέωί	νέωι			n
1@Ρ[3]	Ρ	ρ			n
1@sed[2]	sed	sed			n
1@ωὶ	ωὶ	ωί			n
1@in[6]	in	in			n
1@ras[2]	ras	ras			n
1@m2[2]	m2	m2			n
1@o[33]	o	o			n
