subref	form	norm	lemma	tag	curated
0@αὐτήν	αὐτήν	αὐτήν			n
0@τὰ[7]	τὰ	τά			n
0@Σαπφοῦς	Σαπφοῦς	σαπφοῦς			n
0@μέλη	μέλη	μέλη			n
0@τοῖς[2]	τοῖς	τοῖς			n
0@Ἀνακρέοντος	Ἀνακρέοντος	ἀνακρέοντος			n
0@ἢ[6]	ἢ	ἤ			n
0@τὰ[8]	τὰ	τά			n
0@Σιβύλλης	Σιβύλλης	σιβύλλης			n
0@λόγια	λόγια	λόγια			n
0@τοῖς[3]	τοῖς	τοῖς			n
0@Βάκιδος	Βάκιδος	βάκιδος			n
0@ἀντιπαραβάλλωμεν	ἀντιπαραβάλλωμεν	ἀντιπαραβάλλωμεν			n
0@ἀντιπαραβάλλωμεν[2]	ἀντιπαραβάλλωμεν	ἀντιπαραβάλλωμεν			n
0@Dinse	Dinse	dinse			n
0@ἀντιπαραβάλλοιμεν	ἀντιπαραβάλλοιμεν	ἀντιπαραβάλλοιμεν			n
0@ἕξει	ἕξει	ἕξει			n
0@τις[2]	τις	τὶς			n
0@αἰτιάσασθαι	αἰτιάσασθαι	αἰτιάσασθαι			n
0@δικαίως	δικαίως	δικαίως			n
0@τὴν[13]	τὴν	τήν			n
0@ἀπόδειξιν	ἀπόδειξιν	ἀπόδειξιν			n
0@ὅτι	ὅτι	ὅτι			n
0@χαίροντα	χαίροντα	χαίροντα			n
0@καὶ[12]	καὶ	καί			n
0@τερπόμενον	τερπόμενον	τερπόμενον			n
0@ἐπάγει	ἐπάγει	ἐπάγει			n
0@τῇ	τῇ	τῇ			n
0@πίστει	πίστει	πίστει			n
0@τὸν	τὸν	τόν			n
0@ἀκροατήν	ἀκροατήν	ἀκροατήν			n
0@οὐδὲ	οὐδὲ	οὐδέ			n
0@τοῦτʼ	τοῦτʼ	τοῦτʼ			n
0@ἂν[2]	ἂν	ἄν			n
0@εἴποις	εἴποις	εἴποις			n
0@καὶ[13]	καὶ	καί			n
0@μὴν	μὴν	μήν			n
0@οὐκ[3]	οὐκ	οὐ			n
0@ἔστιν	ἔστιν	ἔστιν			n
0@ἀρετῆς[2]	ἀρετῆς	ἀρετῆς			n
0@γυναικείας	γυναικείας	γυναικείας			n
0@καὶ[14]	καὶ	καί			n
0@ἀνδρείας	ἀνδρείας	ἀνδρείας			n
0@ὁμοιότητα	ὁμοιότητα	ὁμοιότητα			n
0@καὶ[15]	καὶ	καί			n
0@διαφορὰν	διαφορὰν	διαφοράν			n
0@ἂλλοθεν	ἂλλοθεν	ἄλλοθεν			n
0@καταμαθεῖν	καταμαθεῖν	καταμαθεῖν			n
0@μᾶλλον[2]	μᾶλλον	μᾶλλον			n
0@ἢ[7]	ἢ	ἤ			n
0@βίους	βίους	βίους			n
0@βίοις	βίοις	βίοις			n
0@καὶ[16]	καὶ	καί			n
0@πράξεσι	πράξεσι	πράξεσι			n
0@πράξεις	πράξεις	πράξεις			n
0@ὥσπερ[2]	ὥσπερ	ὥσπερ			n
0@ἔργα	ἔργα	ἔργα			n
0@μεγάλης	μεγάλης	μεγάλης			n
0@τέχνης	τέχνης	τέχνης			n
0@παρατιθέντας	παρατιθέντας	παρατιθέντας			n
0@ἅμα	ἅμα	ἅμα			n
0@καὶ[17]	καὶ	καί			n
0@σκοποῦντας	σκοποῦντας	σκοποῦντας			n
0@εἰ[4]	εἰ	εἰ			n
0@τὸν[2]	τὸν	τόν			n
0@αὐτὸν	αὐτὸν	αὐτόν			n
0@ἔχει[2]	ἔχει	ἔχει			n
0@χαρακτῆρα	χαρακτῆρα	χαρακτῆρα			n
0@καὶ[18]	καὶ	καί			n
0@τύπον	τύπον	τύπον			n
0@ἡ[4]	ἡ	ἡ			n
0@Σεμιράμεως	Σεμιράμεως	σεμιράμεως			n
0@μεγαλοπραγμοσύνη	μεγαλοπραγμοσύνη	μεγαλοπραγμοσύνη			n
0@τῇ[2]	τῇ	τῇ			n
0@Σεσώστριος	Σεσώστριος	σεσώστριος			n
0@ἢ[8]	ἢ	ἤ			n
0@ἡ[5]	ἡ	ἡ			n
0@Τανακυλλίδος	Τανακυλλίδος	τανακυλλίδος			n
0@σύνεσις	σύνεσις	σύνεσις			n
0@τῇ[3]	τῇ	τῇ			n
0@Σερουίου	Σερουίου	σερουίου			n
0@τοῦ[6]	τοῦ	τοῦ			n
0@βασιλέως	βασιλέως	βασιλέως			n
0@ἢ[9]	ἢ	ἤ			n
0@τὸ[10]	τὸ	τό			n
0@Πορκίας	Πορκίας	πορκίας			n
0@φρόνημα	φρόνημα	φρόνημα			n
0@τῷ[3]	τῷ	τῷ			n
0@Βρούτου	Βρούτου	βρούτου			n
0@καὶ[19]	καὶ	καί			n
0@τὸ[11]	τὸ	τό			n
0@Πελοπίδου	Πελοπίδου	πελοπίδου			n
0@τῷ[4]	τῷ	τῷ			n
0@Τιμοκλείας	Τιμοκλείας	τιμοκλείας			n
0@κατὰ	κατὰ	κατά			n
0@τὴν[14]	τὴν	τήν			n
0@κυριωτάτην	κυριωτάτην	κυριωτάτην			n
0@κοινότητα	κοινότητα	κοινότητα			n
0@κοινότητα[2]	κοινότητα	κοινότητα			n
0@Meziriacus	Meziriacus	meziriacus			n
0@καινότητα	καινότητα	καινότητα			n
0@καὶ[20]	καὶ	καί			n
0@δύναμιν	δύναμιν	δύναμιν			n
0@ἐπειδὴ	ἐπειδὴ	ἐπειδή			n
0@διαφοράς	διαφοράς	διαφοράς			n
0@γέ	γέ	γέ			n
0@τινας	τινας	τινάς			n
0@ἑτέρας	ἑτέρας	ἑτέρας			n
0@ὥσπερ[3]	ὥσπερ	ὥσπερ			n
0@χροιὰς	χροιὰς	χροιάς			n
0@ἰδίας	ἰδίας	ἰδίας			n
0@αἱ	αἱ	αἱ			n
0@ἀρεταὶ	ἀρεταὶ	ἀρεταί			n
0@διὰ	διὰ	διά			n
0@τὰς[4]	τὰς	τάς			n
0@φύσεις	φύσεις	φύσεις			n
0@λαμβάνουσι	λαμβάνουσι	λαμβάνουσι			n
0@καὶ[21]	καὶ	καί			n
