subref	form	norm	lemma	tag	curated
313@ΣΩ	ΣΩ	σω			n
313@ὁ	ὁ	ὁ			n
313@νόμος	νόμος	νόμος			n
313@ἡμῖν	ἡμῖν	ἡμῖν			n
313@τί	τί	τί			n
313@ἐστιν	ἐστιν	ἐστίν			n
313@ΕΤ	ΕΤ	ετ			n
313@ὁποῖον	ὁποῖον	ὁποῖον			n
313@καὶ	καὶ	καί			n
313@ἐρωτᾷς	ἐρωτᾷς	ἐρωτᾷς			n
313@τῶν	τῶν	τῶν			n
313@νόμων	νόμων	νόμων			n
313@ΣΩ[2]	ΣΩ	σω			n
313@τί[2]	τί	τί			n
313@δʼ	δʼ	δʼ			n
313@ἔστιν	ἔστιν	ἔστιν			n
313@ὅτι	ὅτι	ὅτι			n
313@διαφέρει	διαφέρει	διαφέρει			n
313@νόμος[2]	νόμος	νόμος			n
313@νόμου	νόμου	νόμου			n
313@κατʼ	κατʼ	κατʼ			n
313@αὐτὸ	αὐτὸ	αὐτό			n
313@τοῦτο	τοῦτο	τοῦτο			n
313@κατὰ	κατὰ	κατά			n
313@τὸ[2]	τὸ	τό			n
313@νόμος[3]	νόμος	νόμος			n
313@εἶναι	εἶναι	εἶναι			n
313@σκόπει	σκόπει	σκόπει			n
313@γὰρ	γὰρ	γάρ			n
313@δὴ	δὴ	δή			n
313@ὃ	ὃ	ὅ			n
313@τυγχάνω	τυγχάνω	τυγχάνω			n
313@ἐρωτῶν	ἐρωτῶν	ἐρωτῶν			n
313@σε	σε	σε			n
313@ἐρωτῶ[2]	ἐρωτῶ	ἐρωτῶ			n
313@γάρ	γάρ	γάρ			n
313@ὥσπερ	ὥσπερ	ὥσπερ			n
313@εἰ	εἰ	εἰ			n
313@ἀνηρόμην	ἀνηρόμην	ἀνηρόμην			n
313@τί[3]	τί	τί			n
313@ἐστιν[2]	ἐστιν	ἐστίν			n
313@χρυσός	χρυσός	χρυσός			n
313@εἴ	εἴ	εἴ			n
313@με	με	με			n
313@ὡσαύτως	ὡσαύτως	ὡσαύτως			n
313@ἀνήρου	ἀνήρου	ἀνήρου			n
313@ὁποῖον[2]	ὁποῖον	ὁποῖον			n
313@καὶ[2]	καὶ	καί			n
313@λέγω	λέγω	λέγω			n
313@χρυσόν	χρυσόν	χρυσόν			n
313@οἴομαί	οἴομαί	οἴομαι			n
313@σε[2]	σε	σε			n
313@οὐκ	οὐκ	οὐ			n
313@ἂν	ἂν	ἄν			n
313@ὀρθῶς	ὀρθῶς	ὀρθῶς			n
313@ἐρέσθαι	ἐρέσθαι	ἐρέσθαι			n
313@οὐδὲν	οὐδὲν	οὐδέν			n
313@γάρ[2]	γάρ	γάρ			n
313@που	που	πού			n
313@διαφέρει[2]	διαφέρει	διαφέρει			n
313@οὔτε	οὔτε	οὔτε			n
313@χρυσὸς	χρυσὸς	χρυσός			n
313@χρυσοῦ	χρυσοῦ	χρυσοῦ			n
313@οὔτε[2]	οὔτε	οὔτε			n
313@λίθος	λίθος	λίθος			n
313@λίθου	λίθου	λίθου			n
313@κατά	κατά	κατά			n
313@γε	γε	γέ			n
313@τὸ[3]	τὸ	τό			n
313@λίθος[2]	λίθος	λίθος			n
313@εἶναι[2]	εἶναι	εἶναι			n
313@καὶ[3]	καὶ	καί			n
313@κατὰ[2]	κατὰ	κατά			n
313@τὸ[4]	τὸ	τό			n
313@χρυσός[2]	χρυσός	χρυσός			n
313@οὕτω	οὕτω	οὕτω			n
313@δὲ[2]	δὲ	δέ			n
313@οὐδὲ[2]	οὐδὲ	οὐδέ			n
313@νόμος[4]	νόμος	νόμος			n
313@που[2]	που	πού			n
313@νόμου[2]	νόμου	νόμου			n
313@οὐδὲν[2]	οὐδὲν	οὐδέν			n
313@διαφέρει[3]	διαφέρει	διαφέρει			n
313@ἀλλὰ	ἀλλὰ	ἀλλά			n
313@πάντες	πάντες	πάντες			n
