subref	form	norm	lemma	tag	curated
1.1@a	a	a			n
1.1@χρυσέα	χρυσέα	χρυσέα	χρύσεος		n
1.1@φόρμιγξ	φόρμιγξ	φόρμιγξ	φόρμιγξ		n
1.1@τινὲς	τινὲς	τινές			n
1.1@χρυσῆν	χρυσῆν	χρυσῆν	χρύσεος		n
1.1@ὑποσχέσθαι	ὑποσχέσθαι	ὑποσχέσθαι	ὑπέχω		n
1.1@κιθάραν	κιθάραν	κιθάραν	κιθάρα		n
1.1@τὸν	τὸν	τόν	ὁ		n
1.1@Ἱέρωνα	Ἱέρωνα	ἱέρωνα	Ἱέρων		n
1.1@τῷ	τῷ	τῷ	ὁ		n
1.1@Πινδάρῳ	Πινδάρῳ	πινδάρῳ	Πίνδαρος		n
1.1@διὸ	διὸ	διό	διό		n
1.1@καὶ	καὶ	καί	καί		n
1.1@ὁ	ὁ	ὁ	ὁ		n
1.1@ποιητὴς	ποιητὴς	ποιητής	ποιητής		n
1.1@ὑπομιμνήσκων	ὑπομιμνήσκων	ὑπομιμνήσκων	ὑπομιμνήσκω		n
1.1@αὐτὸν	αὐτὸν	αὐτόν	αὐτός		n
1.1@τῆς	τῆς	τῆς	ὁ		n
1.1@ἐπαγγελίας	ἐπαγγελίας	ἐπαγγελίας	ἐπαγγελία		n
1.1@ἀπὸ	ἀπὸ	ἀπό	ἀπό		n
1.1@τῆς[2]	τῆς	τῆς	ὁ		n
1.1@κιθάρας	κιθάρας	κιθάρας	κιθάρα		n
1.1@ἤρξατο	ἤρξατο	ἤρξατο	ἄρχω		n
1.1@τοῦ	τοῦ	τοῦ	ὁ		n
1.1@προοιμίου	προοιμίου	προοιμίου			n
1.1@b	b	b			n
1.1@χρυσῆ[2]	χρυσῆ	χρυσῆ			n
1.1@δὲ	δὲ	δέ	δέ		n
1.1@κιθάρα[3]	κιθάρα	κιθάρα			n
1.1@ἀντὶ	ἀντὶ	ἀντί	ἀντί		n
1.1@τοῦ[2]	τοῦ	τοῦ	ὁ		n
1.1@τιμία	τιμία	τιμία			n
1.1@ὡς	ὡς	ὡς	ὡς		n
1.1@χρυσῆ[3]	χρυσῆ	χρυσῆ	χρύσεος		n
1.1@Ἀφροδίτη	Ἀφροδίτη	ἀφροδίτη	Ἀφροδίτη		n
1.1@Χ	Χ	χ			n
1.1@470	470	470			n
1.3@a	a	a			n
1.3@σύνδικον	σύνδικον	σύνδικον			n
1.3@Μοισᾶν	Μοισᾶν	μοισᾶν			n
1.3@κτέανον	κτέανον	κτέανον			n
1.3@συνῳδόν	συνῳδόν	συνῳδόν			n
1.3@οἱονεὶ	οἱονεὶ	οἱονεί			n
1.3@οὐκ	οὐκ	οὐ	οὐ		n
1.3@ἐναντίον	ἐναντίον	ἐναντίον	ἐναντίος		n
1.3@ὁ	ὁ	ὁ	ὁ		n
1.3@δὲ	δὲ	δέ	δέ		n
1.3@Ἀπολλώνιος	Ἀπολλώνιος	ἀπολλώνιος	Ἀπολλώνιος		n
1.3@σύντροπον	σύντροπον	σύντροπον			n
1.3@ἤκουσε	ἤκουσε	ἤκουσε	ἀκούω		n
1.3@δίκη	δίκη	δίκη	δίκη		n
1.3@γὰρ	γὰρ	γάρ	γάρ		n
1.3@ὁ[2]	ὁ	ὁ	ὁ		n
1.3@τρόπος	τρόπος	τρόπος	τρόπος		n
1.3@ὡς	ὡς	ὡς	ὡς		n
1.3@καὶ	καὶ	καί	καί		n
1.3@Ὅμηρος	Ὅμηρος	ὅμηρος	Ὅμηρος		n
1.3@τ[5]	τ	τ			n
1.3@43	43	43			n
1.3@αὕτη	αὕτη	αὕτη	οὗτος		n
1.3@τοι	τοι	τοι	τοι		n
1.3@δίκη[2]	δίκη	δίκη	δίκη		n
1.3@ἐστί	ἐστί	ἐστί	εἰμί		n
1.3@b	b	b			n
1.3@οὐ[2]	οὐ	οὐ	οὐ		n
1.3@μάτην	μάτην	μάτην	μάτην		n
1.3@δὲ[2]	δὲ	δέ	δέ		n
1.3@αὐτῷ	αὐτῷ	αὐτῷ	αὐτός		n
1.3@παρέρριπται	παρέρριπται	παρέρριπται	παραρρίπτω		n
1.3@τὸ	τὸ	τό	ὁ		n
1.3@Ἀπόλλωνος	Ἀπόλλωνος	ἀπόλλωνος	Ἀπόλλων		n
1.3@κτῆμα	κτῆμα	κτῆμα	κτῆμα		n
1.3@εἰπεῖν	εἰπεῖν	εἰπεῖν	λέγω		n
1.3@τὴν	τὴν	τήν	ὁ		n
1.3@κιθάραν	κιθάραν	κιθάραν	κιθάρα		n
1.3@ἀντὶ	ἀντὶ	ἀντί	ἀντί		n
1.3@γὰρ[2]	γὰρ	γάρ	γάρ		n
1.3@τῆς	τῆς	τῆς	ὁ		n
1.3@τῶν	τῶν	τῶν	ὁ		n
1.3@βοῶν	βοῶν	βοῶν			n
1.3@κλοπῆς	κλοπῆς	κλοπῆς	κλοπή		n
1.3@παρ[2]	παρ	παρ	παρά		n
1.3@Ἑρμοῦ	Ἑρμοῦ	ἑρμοῦ	Ἑρμῆς		n
1.3@πρῶτος	πρῶτος	πρῶτος	πρῶτος		n
1.3@ἐκτήσατο	ἐκτήσατο	ἐκτήσατο	κτάομαι		n
1.3@τὸ[2]	τὸ	τό	ὁ		n
1.3@ὄργανον	ὄργανον	ὄργανον	ὄργανον		n
1.3@c	c	c			n
1.3@ἢ	ἢ	ἤ	τίη		n
1.3@Ἀπόλλωνος[2]	Ἀπόλλωνος	ἀπόλλωνος	Ἀπόλλων		n
1.3@διὰ	διὰ	διά	διά		n
1.3@τὸ[3]	τὸ	τό	ὁ		n
1.3@τὸν	τὸν	τόν	ὁ		n
1.3@Ἀπόλλωνα	Ἀπόλλωνα	ἀπόλλωνα	Ἀπόλλων		n
1.3@προκατάρχειν	προκατάρχειν	προκατάρχειν	προκατάρχω		n
1.3@τοῦ	τοῦ	τοῦ	ὁ		n
1.3@χοροῦ	χοροῦ	χοροῦ	χορός		n
1.3@τῶν[2]	τῶν	τῶν	ὁ		n
1.3@Μουσῶν	Μουσῶν	μουσῶν			n
1.3@d	d	d			n
1.3@ὁ[3]	ὁ	ὁ	ὁ		n
1.3@δὲ[3]	δὲ	δέ	δέ		n
1.3@νοῦς	νοῦς	νοῦς	νόος		n
1.3@χρυσῆ	χρυσῆ	χρυσῆ			n
1.3@κιθάρα[2]	κιθάρα	κιθάρα			n
1.3@καὶ[2]	καὶ	καί	καί		n
1.3@τοῦ[2]	τοῦ	τοῦ	ὁ		n
