subref	form	norm	lemma	tag	curated
1@ΓΑΛΗΝΟΥ	ΓΑΛΗΝΟΥ	γαληνου			n
1@ΠΕΡΙ	ΠΕΡΙ	περι			n
1@ΟΥΣΙΑΣ	ΟΥΣΙΑΣ	ουσιας			n
1@ΤΩΝ	ΤΩΝ	των			n
1@ΦΥΣΙΚΩΝ	ΦΥΣΙΚΩΝ	φυσικων			n
1@ΔΥΝΑΜΕΩΝ	ΔΥΝΑΜΕΩΝ	δυναμεων			n
1@Καί	Καί	καί	καί		n
1@τις	τις	τὶς	τις		n
1@ἴσως	ἴσως	ἴσως	ἴσος		n
1@δόξει	δόξει	δόξει	δοκέω		n
1@διαφωνίας	διαφωνίας	διαφωνίας	διαφωνία		n
1@ἀξιόλογον	ἀξιόλογον	ἀξιόλογον	ἀξιόλογος		n
1@εἶναι	εἶναι	εἶναι	εἰμί		n
1@τῶν	τῶν	τῶν	ὁ		n
1@λεγόντων	λεγόντων	λεγόντων	λέγω		n
1@θερμὰ	θερμὰ	θερμά	θερμός		n
1@μὲν	μὲν	μέν	μέν		n
1@εἶναι[2]	εἶναι	εἶναι	εἰμί		n
1@τὰ	τὰ	τά	ὁ		n
1@ζῶα	ζῶα	ζῶα			n
1@ψυχρὰ	ψυχρὰ	ψυχρά	ψυχρός		n
1@δὲ	δὲ	δέ	δέ		n
1@τὰ[2]	τὰ	τά	ὁ		n
1@φυτὰ	φυτὰ	φυτά	φυτόν		n
1@μὴ	μὴ	μή	μή		n
1@γινώσκων	γινώσκων	γινώσκων	γιγνώσκω		n
1@ὡς	ὡς	ὡς	ὡς		n
1@ὅταν	ὅταν	ὅταν	ὅταν		n
1@μὲν[2]	μὲν	μέν	μέν		n
1@ἀκριβέστερόν	ἀκριβέστερόν	ἀκριβέστερον			n
1@τις[2]	τις	τὶς	τις		n
1@ἐπεξέρχηται	ἐπεξέρχηται	ἐπεξέρχηται			n
1@πᾶν	πᾶν	πᾶν	πᾶς		n
1@τὸ	τὸ	τό	ὁ		n
1@ἀκόλουθον	ἀκόλουθον	ἀκόλουθον	ἀκόλουθος		n
1@ζητουμένῳ	ζητουμένῳ	ζητουμένῳ	ζητέω		n
1@ἄχρι	ἄχρι	ἄχρι	ἄχρι		n
1@τῆς	τῆς	τῆς	ὁ		n
1@ἐσχάτης	ἐσχάτης	ἐσχάτης	ἔσχατος		n
1@ἐπιστήμης	ἐπιστήμης	ἐπιστήμης	ἐπιστήμη		n
1@ὅταν[2]	ὅταν	ὅταν	ὅταν		n
1@δὲ[2]	δὲ	δέ	δέ		n
1@περί	περί	περί	περί		n
1@τινος	τινος	τινός			n
1@ἄλλου	ἄλλου	ἄλλου	ἄλλος		n
1@πράγματος	πράγματος	πράγματος	πρᾶγμα		n
1@σκοπούμενος	σκοπούμενος	σκοπούμενος			n
1@ἐν	ἐν	ἐν	ἐν		n
1@παρέργῳ	παρέργῳ	παρέργῳ	πάρεργος		n
1@περὶ	περὶ	περί	περί		n
