subref	form	norm	lemma	tag	curated
1@Ἀγλαΐας	Ἀγλαΐας	ἀγλαΐας			n
1@τόδε	τόδε	τόδε			n
1@σοι	σοι	σοι			n
1@Βυζάντιος	Βυζάντιος	βυζάντιος			n
1@ἐσθλὸν	ἐσθλὸν	ἐσθλόν			n
1@ἰάλλω	ἰάλλω	ἰάλλω			n
2@Ἰητὴρ	Ἰητὴρ	ἰητήρ			n
2@ἑτάρῳ	ἑτάρῳ	ἑτάρῳ			n
2@δῶρον	δῶρον	δῶρον			n
2@ἀοιδοπόλῳ	ἀοιδοπόλῳ	ἀοιδοπόλῳ			n
3@Ὁφθαλμῶν	Ὁφθαλμῶν	ὁφθαλμῶν			n
3@μὲν	μὲν	μέν			n
3@ἄκος	ἄκος	ἄκος			n
3@Δημήτερα	Δημήτερα	δημήτερα			n
3@τῶν	τῶν	τῶν			n
3@ὑποχεῖσθαι	ὑποχεῖσθαι	ὑποχεῖσθαι			n
4@Ἀρχομένων	Ἀρχομένων	ἀρχομένων			n
4@ὑπʼ	ὑπʼ	ὑπʼ			n
4@ἐμῆς	ἐμῆς	ἐμῆς			n
4@δʼ	δʼ	δʼ			n
4@εὑρεθὲν	εὑρεθὲν	εὑρεθέν			n
4@εὐμογίης	εὐμογίης	εὐμογίης			n
5@Καί	Καί	καί			n
5@σοι	σοι	σοι			n
5@δʼ	δʼ	δʼ			n
5@ἔξοχον	ἔξοχον	ἔξοχον			n
5@ἔσται	ἔσται	ἔσται			n
5@ἐς	ἐς	ἐς			n
5@ἄχθεα	ἄχθεα	ἄχθεα			n
5@παντί	παντί	παντί			n
5@τʼ	τʼ	τʼ			n
5@ὄνειαρ	ὄνειαρ	ὄνειαρ			n
6@Παρμόνιμον	Παρμόνιμον	παρμόνιμον			n
6@κάμψῃς	κάμψῃς	κάμψῃς			n
6@ἄχρι	ἄχρι	ἄχρι			n
6@κεν	κεν	κεν			n
6@ἐς	ἐς	ἐς			n
6@πλέονας	πλέονας	πλέονας			n
7@Ὅσσα	Ὅσσα	ὅσσα			n
7@δʼ	δʼ	δʼ			n
7@ἔχει	ἔχει	ἔχει			n
7@θρόνα	θρόνα	θρόνα			n
7@λέξαι	λέξαι	λέξαι			n
7@ἔοικε	ἔοικε	ἔοικε			n
7@μοι	μοι	μοι			n
7@ὡς	ὡς	ὡς			n
7@ἐπαρήγειν	ἐπαρήγειν	ἐπαρήγειν			n
8@Οἷς	Οἷς	οἷς			n
8@ἄν	ἄν	ἄν			n
8@τι	τι	τὶ			n
8@σθεναρὴ	σθεναρὴ	σθεναρή			n
8@σύνθεσις	σύνθεσις	σύνθεσις			n
8@ἥδε	ἥδε	ἥδε			n
8@πέλει	πέλει	πέλει			n
9@Ἄνθους	Ἄνθους	ἄνθους			n
9@μὲν	μὲν	μέν			n
9@χαλκοῦ	χαλκοῦ	χαλκοῦ			n
