subref	form	norm	lemma	tag	curated
1.0.metr@Πινδάρου	Πινδάρου	πινδάρου			n
1.0.metr@ἐπίνικοι	ἐπίνικοι	ἐπίνικοι			n
1.0.metr@Ὀλυμπιονίκαις	Ὀλυμπιονίκαις	ὀλυμπιονίκαις			n
1.0.metr@Ἱέρωνι	Ἱέρωνι	ἱέρωνι			n
1.0.metr@Συρακουσίῳ	Συρακουσίῳ	συρακουσίῳ			n
1.0.metr@κέλητι	κέλητι	κέλητι			n
1.0.metr@Τῶν	Τῶν	τῶν			n
1.0.metr@ἐν	ἐν	ἐν			n
1.0.metr@τοῖς	τοῖς	τοῖς			n
1.0.metr@ἐπινίκοις	ἐπινίκοις	ἐπινίκοις			n
1.0.metr@τοῖς[2]	τοῖς	τοῖς			n
1.0.metr@ὑπὸ	ὑπὸ	ὑπό			n
1.0.metr@Πινδάρου[2]	Πινδάρου	πινδάρου			n
1.0.metr@γεγραμμένοις	γεγραμμένοις	γεγραμμένοις			n
1.0.metr@εἰς	εἰς	εἰς			n
1.0.metr@τοὺς	τοὺς	τούς			n
1.0.metr@Ὀλυμπιονίκας	Ὀλυμπιονίκας	ὀλυμπιονίκας			n
1.0.metr@πρώτη	πρώτη	πρώτη			n
1.0.metr@ᾠδὴ	ᾠδὴ	ᾠδή			n
1.0.metr@ἐπῳδική	ἐπῳδική	ἐπῳδική			n
1.0.metr@ἐστι	ἐστι	ἐστί			n
1.0.metr@τριαδικὴ	τριαδικὴ	τριαδική			n
1.0.metr@περικοπῶν	περικοπῶν	περικοπῶν			n
1.0.metr@δ[6]	δ	δ			n
1.0.metr@καὶ	καὶ	καί			n
1.0.metr@ἔστιν	ἔστιν	ἔστιν			n
1.0.metr@ἡ	ἡ	ἡ			n
1.0.metr@πρώτη[2]	πρώτη	πρώτη			n
1.0.metr@στροφὴ	στροφὴ	στροφή			n
1.0.metr@καὶ[2]	καὶ	καί			n
1.0.metr@ἀντίστροφος	ἀντίστροφος	ἀντίστροφος			n
1.0.metr@κώλων	κώλων	κώλων			n
1.0.metr@ιζ	ιζ	ιζ			n
1.0.metr@ἡ[2]	ἡ	ἡ			n
1.0.metr@δὲ	δὲ	δέ			n
1.0.metr@ἐπωδὸς	ἐπωδὸς	ἐπωδός			n
1.0.metr@κώλων[2]	κώλων	κώλων			n
1.0.metr@ιγ	ιγ	ιγ			n
1.0.metr@τῆς	τῆς	τῆς			n
1.0.metr@στροφῆς	στροφῆς	στροφῆς			n
1.0.metr@καὶ[3]	καὶ	καί			n
1.0.metr@ἀντιστρόφου	ἀντιστρόφου	ἀντιστρόφου			n
1.0.metr@τὸ	τὸ	τό			n
1.0.metr@α[9]	α	α			n
1.0.metr@Γλυκώνειον	Γλυκώνειον	γλυκώνειον			n
1.0.metr@τὸ[2]	τὸ	τό			n
1.0.metr@Γλυκώνειον[2]	Γλυκώνειον	γλυκώνειον			n
1.0.metr@μέτρον	μέτρον	μέτρον			n
1.0.metr@τὸ[3]	τὸ	τό			n
1.0.metr@καὶ[4]	καὶ	καί			n
1.0.metr@ἀντισπαστικὸν	ἀντισπαστικὸν	ἀντισπαστικόν			n
1.0.metr@ἐστὶ	ἐστὶ	ἐστί			n
