subref	form	norm	lemma	tag	curated
1.1.1@Παρὰ	Παρὰ	παρά			n
1.1.1@τοῦ	τοῦ	τοῦ			n
1.1.1@πάππου	πάππου	πάππου			n
1.1.1@Οὐήρου	Οὐήρου	οὐήρου			n
1.1.1@τὸ	τὸ	τό			n
1.1.1@καλόηθες	καλόηθες	καλόηθες			n
1.1.1@καὶ	καὶ	καί			n
1.1.1@ἀόργητον	ἀόργητον	ἀόργητον			n
1.2.1@Παρὰ	Παρὰ	παρά			n
1.2.1@τῆς	τῆς	τῆς			n
1.2.1@δόξης	δόξης	δόξης			n
1.2.1@καὶ	καὶ	καί			n
1.2.1@μνήμης	μνήμης	μνήμης			n
1.2.1@τῆς[2]	τῆς	τῆς			n
1.2.1@περὶ	περὶ	περί			n
1.2.1@τοῦ	τοῦ	τοῦ			n
1.2.1@γεννήσαντος	γεννήσαντος	γεννήσαντος			n
1.2.1@τὸ	τὸ	τό			n
1.2.1@αἰδῆμον	αἰδῆμον	αἰδῆμον			n
1.2.1@καὶ[2]	καὶ	καί			n
1.2.1@ἀρρενικόν	ἀρρενικόν	ἀρρενικόν			n
1.3.1@Παρὰ	Παρὰ	παρά			n
1.3.1@τῆς	τῆς	τῆς			n
1.3.1@μητρὸς	μητρὸς	μητρός			n
1.3.1@τὸ	τὸ	τό			n
1.3.1@θεοσεβὲς	θεοσεβὲς	θεοσεβές			n
1.3.1@καὶ	καὶ	καί			n
1.3.1@μεταδοτικὸν	μεταδοτικὸν	μεταδοτικόν			n
1.3.1@καὶ[2]	καὶ	καί			n
1.3.1@ἀφεκτικὸν	ἀφεκτικὸν	ἀφεκτικόν			n
1.3.1@οὐ	οὐ	οὐ			n
1.3.1@μόνον	μόνον	μόνον			n
1.3.1@τοῦ	τοῦ	τοῦ			n
1.3.1@κακοποιεῖν	κακοποιεῖν	κακοποιεῖν			n
1.3.1@ἀλλὰ	ἀλλὰ	ἀλλά			n
1.3.1@καὶ[3]	καὶ	καί			n
1.3.1@τοῦ[2]	τοῦ	τοῦ			n
1.3.1@ἐπὶ	ἐπὶ	ἐπί			n
1.3.1@ἐννοίας	ἐννοίας	ἐννοίας			n
1.3.1@γίνεσθαι	γίνεσθαι	γίνεσθαι			n
1.3.1@τοιαύτης	τοιαύτης	τοιαύτης			n
1.3.1@ἔτι	ἔτι	ἔτι			n
1.3.1@δὲ	δὲ	δέ			n
1.3.1@τὸ[2]	τὸ	τό			n
1.3.1@λιτὸν	λιτὸν	λιτόν			n
1.3.1@κατὰ	κατὰ	κατά			n
1.3.1@τὴν	τὴν	τήν			n
1.3.1@δίαιταν	δίαιταν	δίαιταν			n
1.3.1@καὶ[4]	καὶ	καί			n
1.3.1@πόρρω	πόρρω	πόρρω			n
1.3.1@τῆς[2]	τῆς	τῆς			n
1.3.1@πλουσιακῆς	πλουσιακῆς	πλουσιακῆς			n
1.3.1@διαγωγῆς	διαγωγῆς	διαγωγῆς			n
1.4.1@Παρὰ	Παρὰ	παρά			n
1.4.1@τοῦ	τοῦ	τοῦ			n
1.4.1@προπάππου	προπάππου	προπάππου			n
1.4.1@τὸ	τὸ	τό			n
1.4.1@μὴ	μὴ	μή			n
1.4.1@εἰς	εἰς	εἰς			n
1.4.1@δημοσίας	δημοσίας	δημοσίας			n
1.4.1@διατριβὰς	διατριβὰς	διατριβάς			n
1.4.1@φοιτῆσαι	φοιτῆσαι	φοιτῆσαι			n
1.4.1@καὶ	καὶ	καί			n
1.4.1@τὸ[2]	τὸ	τό			n
1.4.1@ἀγαθοῖς	ἀγαθοῖς	ἀγαθοῖς			n
1.4.1@διδασκάλοις	διδασκάλοις	διδασκάλοις			n
1.4.1@κατ	κατ	κατ			n
1.4.1@οἶκον	οἶκον	οἶκον			n
1.4.1@χρήσασθαι	χρήσασθαι	χρήσασθαι			n
1.4.1@καὶ[2]	καὶ	καί			n
1.4.1@τὸ[3]	τὸ	τό			n
1.4.1@γνῶναι	γνῶναι	γνῶναι			n
1.4.1@ὅτι	ὅτι	ὅτι			n
1.4.1@εἰς[2]	εἰς	εἰς			n
1.4.1@τὰ	τὰ	τά			n
1.4.1@τοιαῦτα	τοιαῦτα	τοιαῦτα			n
1.4.1@δεῖ	δεῖ	δεῖ			n
1.4.1@ἐκτενῶς	ἐκτενῶς	ἐκτενῶς			n
1.4.1@ἀναλίσκειν	ἀναλίσκειν	ἀναλίσκειν			n
1.5.1@Παρὰ	Παρὰ	παρά			n
1.5.1@τοῦ	τοῦ	τοῦ			n
1.5.1@τροφέως	τροφέως	τροφέως			n
1.5.1@τὸ	τὸ	τό			n
1.5.1@μήτε	μήτε	μήτε			n
1.5.1@Πρασιανὸς	Πρασιανὸς	πρασιανός			n
1.5.1@μήτε[2]	μήτε	μήτε			n
1.5.1@Βενετιανὸς	Βενετιανὸς	βενετιανός			n
1.5.1@μήτε[3]	μήτε	μήτε			n
1.5.1@Παλμουλάριος	Παλμουλάριος	παλμουλάριος			n
1.5.1@ἢ	ἢ	ἤ			n
1.5.1@Σκουτάριος	Σκουτάριος	σκουτάριος			n
1.5.1@γενέσθαι	γενέσθαι	γενέσθαι			n
1.5.1@καὶ	καὶ	καί			n
1.5.1@τὸ[2]	τὸ	τό			n
1.5.1@φερέπονον	φερέπονον	φερέπονον			n
1.5.1@καὶ[2]	καὶ	καί			n
1.5.1@ὀλιγοδεές	ὀλιγοδεές	ὀλιγοδεές			n
1.5.1@καὶ[3]	καὶ	καί			n
1.5.1@τὸ[3]	τὸ	τό			n
1.5.1@αὐτουργικὸν	αὐτουργικὸν	αὐτουργικόν			n
1.5.1@καὶ[4]	καὶ	καί			n
1.5.1@ἀπολύπραγμον	ἀπολύπραγμον	ἀπολύπραγμον			n
1.5.1@καὶ[5]	καὶ	καί			n
1.5.1@τὸ[4]	τὸ	τό			n
1.5.1@δυσπρόσδεκτον	δυσπρόσδεκτον	δυσπρόσδεκτον			n
1.5.1@διαβολῆς	διαβολῆς	διαβολῆς			n
1.6.1@Παρὰ	Παρὰ	παρά			n
1.6.1@Διογνήτου	Διογνήτου	διογνήτου			n
1.6.1@τὸ	τὸ	τό			n
1.6.1@ἀκενόσπουδον	ἀκενόσπουδον	ἀκενόσπουδον			n
1.6.1@καὶ	καὶ	καί			n
1.6.1@τὸ[2]	τὸ	τό			n
1.6.1@ἀπιστητικὸν	ἀπιστητικὸν	ἀπιστητικόν			n
1.6.1@τοῖς	τοῖς	τοῖς			n
1.6.1@ὑπὸ	ὑπὸ	ὑπό			n
1.6.1@τῶν	τῶν	τῶν			n
1.6.1@τερατευομένων	τερατευομένων	τερατευομένων			n
1.6.1@καὶ[2]	καὶ	καί			n
1.6.1@γοήτων	γοήτων	γοήτων			n
1.6.1@περὶ	περὶ	περί			n
1.6.1@ἐπῳδῶν	ἐπῳδῶν	ἐπῳδῶν			n
1.6.1@καὶ[3]	καὶ	καί			n
1.6.1@περὶ[2]	περὶ	περί			n
1.6.1@δαιμόνων	δαιμόνων	δαιμόνων			n
1.6.1@ἀποπομπῆς	ἀποπομπῆς	ἀποπομπῆς			n
1.6.1@καὶ[4]	καὶ	καί			n
1.6.1@τῶν[2]	τῶν	τῶν			n
1.6.1@τοιούτων	τοιούτων	τοιούτων			n
1.6.1@λεγομένοις	λεγομένοις	λεγομένοις			n
1.6.1@καὶ[5]	καὶ	καί			n
1.6.1@τὸ[3]	τὸ	τό			n
1.6.1@μὴ	μὴ	μή			n
1.6.1@ὀρτυγοτροφεῖν	ὀρτυγοτροφεῖν	ὀρτυγοτροφεῖν			n
1.6.1@μηδὲ	μηδὲ	μηδέ			n
1.6.1@περὶ[3]	περὶ	περί			n
1.6.1@τὰ	τὰ	τά			n
1.6.1@τοιαῦτα	τοιαῦτα	τοιαῦτα			n
1.6.1@ἐπτοῆσθαι	ἐπτοῆσθαι	ἐπτοῆσθαι			n
1.6.1@καὶ[6]	καὶ	καί			n
1.6.1@τὸ[4]	τὸ	τό			n
1.6.1@ἀνέχεσθαι	ἀνέχεσθαι	ἀνέχεσθαι			n
1.6.1@παρρησίας	παρρησίας	παρρησίας			n
1.6.1@καὶ[7]	καὶ	καί			n
1.6.1@τὸ[5]	τὸ	τό			n
1.6.1@οἰκειωθῆναι	οἰκειωθῆναι	οἰκειωθῆναι			n
1.6.1@φιλοσοφίᾳ	φιλοσοφίᾳ	φιλοσοφίᾳ			n
1.6.1@καὶ[8]	καὶ	καί			n
1.6.1@τὸ[6]	τὸ	τό			n
1.6.1@ἀκοῦσαι	ἀκοῦσαι	ἀκοῦσαι			n
1.6.1@πρῶτον	πρῶτον	πρῶτον			n
1.6.1@μὲν	μὲν	μέν			n
1.6.1@Βακχείου	Βακχείου	βακχείου			n
1.6.1@εἶτα	εἶτα	εἶτα			n
1.6.1@Τανδάσιδος	Τανδάσιδος	τανδάσιδος			n
1.6.1@καὶ[9]	καὶ	καί			n
1.6.1@Μαρκιανοῦ	Μαρκιανοῦ	μαρκιανοῦ			n
1.6.1@καὶ[10]	καὶ	καί			n
1.6.1@τὸ[7]	τὸ	τό			n
1.6.1@γράψαι	γράψαι	γράψαι			n
1.6.1@διαλόγους	διαλόγους	διαλόγους			n
1.6.1@ἐν	ἐν	ἐν			n
1.6.1@παιδί	παιδί	παιδί			n
1.6.1@καὶ[11]	καὶ	καί			n
1.6.1@τὸ[8]	τὸ	τό			n
1.6.1@σκίμποδος	σκίμποδος	σκίμποδος			n
1.6.1@καὶ[12]	καὶ	καί			n
1.6.1@δορᾶς	δορᾶς	δορᾶς			n
1.6.1@ἐπιθυμῆσαι	ἐπιθυμῆσαι	ἐπιθυμῆσαι			n
1.6.1@καὶ[13]	καὶ	καί			n
1.6.1@ὅσα	ὅσα	ὅσα			n
1.6.1@τοιαῦτα[2]	τοιαῦτα	τοιαῦτα			n
1.6.1@τῆς	τῆς	τῆς			n
1.6.1@Ἑλληνικῆς	Ἑλληνικῆς	ἑλληνικῆς			n
1.6.1@ἀγωγῆς	ἀγωγῆς	ἀγωγῆς			n
1.6.1@ἐχόμενα	ἐχόμενα	ἐχόμενα			n
1.7.1@Παρὰ	Παρὰ	παρά			n
1.7.1@Ῥουστίκου	Ῥουστίκου	ῥουστίκου			n
1.7.1@τὸ	τὸ	τό			n
1.7.1@λαβεῖν	λαβεῖν	λαβεῖν			n
1.7.1@φαντασίαν	φαντασίαν	φαντασίαν			n
1.7.1@τοῦ	τοῦ	τοῦ			n
1.7.1@χρῄζειν	χρῄζειν	χρῄζειν			n
1.7.1@διορθώσεως	διορθώσεως	διορθώσεως			n
1.7.1@καὶ	καὶ	καί			n
1.7.1@θεραπείας	θεραπείας	θεραπείας			n
1.7.1@τοῦ[2]	τοῦ	τοῦ			n
1.7.1@ἤθους	ἤθους	ἤθους			n
1.7.1@καὶ[2]	καὶ	καί			n
1.7.1@τὸ[2]	τὸ	τό			n
1.7.1@μὴ	μὴ	μή			n
1.7.1@ἐκτραπῆναι	ἐκτραπῆναι	ἐκτραπῆναι			n
1.7.1@εἰς	εἰς	εἰς			n
1.7.1@ζῆλον	ζῆλον	ζῆλον			n
1.7.1@σοφιστικόν	σοφιστικόν	σοφιστικόν			n
1.7.1@μηδὲ	μηδὲ	μηδέ			n
1.7.1@τὸ[3]	τὸ	τό			n
1.7.1@συγγράφειν	συγγράφειν	συγγράφειν			n
1.7.1@περὶ	περὶ	περί			n
1.7.1@τῶν	τῶν	τῶν			n
1.7.1@θεωρημάτων	θεωρημάτων	θεωρημάτων			n
1.7.1@ἢ	ἢ	ἤ			n
1.7.1@προτρεπτικὰ	προτρεπτικὰ	προτρεπτικά			n
1.7.1@λογάρια	λογάρια	λογάρια			n
1.7.1@διαλέγεσθαι	διαλέγεσθαι	διαλέγεσθαι			n
1.7.1@ἢ[2]	ἢ	ἤ			n
1.7.1@φαντασιοπλήκτως	φαντασιοπλήκτως	φαντασιοπλήκτως			n
