subref	form	norm	lemma	tag	curated
1@ΓΑΛΗΝΟΥ	ΓΑΛΗΝΟΥ	γαληνου			n
1@ΠΕΡΙ	ΠΕΡΙ	περι			n
1@ΦΛΕΒΩΝ	ΦΛΕΒΩΝ	φλεβων			n
1@ΚΑΙ	ΚΑΙ	και			n
1@ΑΡΤΗΡΙΩΝ	ΑΡΤΗΡΙΩΝ	αρτηριων			n
1@ΑΝΑΤΟΜΗΣ	ΑΝΑΤΟΜΗΣ	ανατομης			n
1@Σύνοψιν	Σύνοψιν	σύνοψιν			n
1@φλεβῶν	φλεβῶν	φλεβῶν			n
1@καὶ	καὶ	καί	καί		n
1@ἀρτηριῶν	ἀρτηριῶν	ἀρτηριῶν	ἀρτηρία		n
1@ἀνατομῆς	ἀνατομῆς	ἀνατομῆς	ἀνατομή		n
1@Ἀντίσθενες	Ἀντίσθενες	ἀντίσθενες			n
1@φίλτατε	φίλτατε	φίλτατε	φίλτατος		n
1@βουληθέντι	βουληθέντι	βουληθέντι	βούλομαι		n
1@σοι	σοι	σοι			n
1@παρ	παρ	παρ			n
1@ἐμοῦ	ἐμοῦ	ἐμοῦ	ἐμός		n
1@δοθῆναι	δοθῆναι	δοθῆναι	δίδωμι		n
1@μνήμης	μνήμης	μνήμης	μνήμη		n
1@ἕνεκεν	ἕνεκεν	ἕνεκεν	ἕνεκα		n
1@ὧν	ὧν	ὧν	ὅς		n
1@ἐθεάσω	ἐθεάσω	ἐθεάσω			n
1@δεικνυμένων	δεικνυμένων	δεικνυμένων	δείκνυμι		n
1@ἐν	ἐν	ἐν	ἐν		n
1@πιθήκου	πιθήκου	πιθήκου			n
1@σώματι	σώματι	σώματι	σῶμα		n
1@διὰ	διὰ	διά	διά		n
1@τούτου	τούτου	τούτου	οὗτος		n
1@τοῦ	τοῦ	τοῦ	ὁ		n
1@λόγου	λόγου	λόγου	λόγος		n
1@πεποίημαι	πεποίημαι	πεποίημαι	ποιέω		n
1@ἡ	ἡ	ἡ	ὁ		n
1@δὲ	δὲ	δέ	δέ		n
1@ἀκριβεστέρα	ἀκριβεστέρα	ἀκριβεστέρα			n
1@ἐξήγησις	ἐξήγησις	ἐξήγησις	ἐξήγησις		n
1@οὐ	οὐ	οὐ	οὐ		n
1@τούτων	τούτων	τούτων	οὗτος		n
1@μόνων	μόνων	μόνων			n
1@ἀλλὰ	ἀλλὰ	ἀλλά	ἀλλά		n
1@καὶ[2]	καὶ	καί	καί		n
1@τῶν	τῶν	τῶν	ὁ		n
1@ἄλλων	ἄλλων	ἄλλων			n
1@ἁπάντων	ἁπάντων	ἁπάντων	ἅπας		n
1@μορίων	μορίων	μορίων	μόριον		n
1@ἐν[2]	ἐν	ἐν	ἐν		n
1@ταῖς	ταῖς	ταῖς	ὁ		n
1@ἀνατομικαῖς	ἀνατομικαῖς	ἀνατομικαῖς			n
1@ἐγχειρήσεσι	ἐγχειρήσεσι	ἐγχειρήσεσι			n
1@λέγεται	λέγεται	λέγεται	λέγω		n
