subref	form	norm	lemma	tag	curated
1.1@πρὸς	πρὸς	πρός			n
1.1@Πομπήϊον	Πομπήϊον	πομπήϊον			n
1.1@ἔοικε	ἔοικε	ἔοικε			n
1.1@τοῦτο	τοῦτο	τοῦτο			n
1.1@παθεῖν	παθεῖν	παθεῖν			n
1.1@ὁ	ὁ	ὁ			n
1.1@Ῥωμαίων	Ῥωμαίων	ῥωμαίων			n
1.1@δῆμος	δῆμος	δῆμος			n
1.1@εὐθὺς	εὐθὺς	εὐθύς			n
1.1@ἐξ	ἐξ	ἐκ			n
1.1@ἀρχῆς	ἀρχῆς	ἀρχῆς			n
1.1@ὅπερ	ὅπερ	ὅπερ			n
1.1@ὁ[2]	ὁ	ὁ			n
1.1@Αἰσχύλου	Αἰσχύλου	αἰσχύλου			n
1.1@Προμηθεὺς	Προμηθεὺς	προμηθεύς			n
1.1@πρὸς[2]	πρὸς	πρός			n
1.1@τὸν	τὸν	τόν			n
1.1@Ἡρακλέα	Ἡρακλέα	ἡρακλέα			n
1.1@σωθεὶς	σωθεὶς	σωθείς			n
1.1@ὑπʼ	ὑπʼ	ὑπʼ			n
1.1@αὐτοῦ	αὐτοῦ	αὐτοῦ			n
1.1@καὶ	καὶ	καί			n
1.1@λέγων	λέγων	λέγων			n
1.1@ἐχθροῦ	ἐχθροῦ	ἐχθροῦ			n
1.1@πατρός	πατρός	πατρός			n
1.1@μοι	μοι	μοι			n
1.1@τοῦτο[2]	τοῦτο	τοῦτο			n
1.1@φίλτατον	φίλτατον	φίλτατον			n
1.1@τέκνον	τέκνον	τέκνον			n
1.1@οὔτε	οὔτε	οὔτε			n
1.1@γὰρ	γὰρ	γάρ			n
1.1@μῖσος	μῖσος	μῖσος			n
1.1@οὕτως	οὕτως	οὕτως			n
1.1@ἰσχυρὸν	ἰσχυρὸν	ἰσχυρόν			n
1.1@καὶ[2]	καὶ	καί			n
1.1@ἄγριον	ἄγριον	ἄγριον			n
1.1@ἐπεδείξαντο	ἐπεδείξαντο	ἐπεδείξαντο			n
1.1@Ῥωμαῖοι	Ῥωμαῖοι	ῥωμαῖοι			n
1.1@πρὸς[3]	πρὸς	πρός			n
1.1@ἕτερον	ἕτερον	ἕτερον			n
1.1@στρατηγὸν	στρατηγὸν	στρατηγόν			n
1.1@ὡς	ὡς	ὡς			n
1.1@τὸν[2]	τὸν	τόν			n
1.1@Πομπηΐου	Πομπηΐου	πομπηΐου			n
1.1@πατέρα	πατέρα	πατέρα			n
1.1@Στράβωνα	Στράβωνα	στράβωνα			n
1.1@ζῶντος	ζῶντος	ζῶντος			n
1.1@μὲν	μὲν	μέν			n
1.1@αὐτοῦ[2]	αὐτοῦ	αὐτοῦ			n
1.1@φοβούμενοι	φοβούμενοι	φοβούμενοι			n
1.1@τὴν	τὴν	τήν			n
1.1@ἐν	ἐν	ἐν			n
1.1@τοῖς	τοῖς	τοῖς			n
1.1@ὅπλοις	ὅπλοις	ὅπλοις			n
1.1@δύναμιν	δύναμιν	δύναμιν			n
1.1@ἦν	ἦν	ἦν			n
1.1@γὰρ[2]	γὰρ	γάρ			n
1.1@ἀνὴρ	ἀνὴρ	ἀνήρ			n
1.1@πολεμικώτατος	πολεμικώτατος	πολεμικώτατος			n
1.2@ἐπεὶ	ἐπεὶ	ἐπεί			n
1.2@δὲ	δὲ	δέ			n
1.2@ἀπέθανε	ἀπέθανε	ἀπέθανε			n
1.2@κεραυνωθείς	κεραυνωθείς	κεραυνωθείς			n
1.2@ἐκκομιζόμενον	ἐκκομιζόμενον	ἐκκομιζόμενον			n
1.2@τὸ	τὸ	τό			n
1.2@σῶμα	σῶμα	σῶμα			n
1.2@κατασπάσαντες	κατασπάσαντες	κατασπάσαντες			n
1.2@ἀπὸ	ἀπὸ	ἀπό			n
1.2@τοῦ	τοῦ	τοῦ			n
1.2@λέχους	λέχους	λέχους			n
1.2@καὶ	καὶ	καί			n
1.2@καθυβρίσαντες	καθυβρίσαντες	καθυβρίσαντες			n
1.2@οὔτε	οὔτε	οὔτε			n
1.2@μὴν	μὴν	μήν			n
1.2@εὔνοιαν	εὔνοιαν	εὔνοιαν			n
1.2@αὖ	αὖ	αὖ			n
1.2@πάλιν	πάλιν	πάλιν			n
1.2@σφοδροτέραν	σφοδροτέραν	σφοδροτέραν			n
1.2@ἢ	ἢ	ἤ			n
1.2@θᾶσσον	θᾶσσον	θᾶσσον			n
1.2@ἀρξαμένην	ἀρξαμένην	ἀρξαμένην			n
1.2@ἢ[2]	ἢ	ἤ			n
1.2@μᾶλλον	μᾶλλον	μᾶλλον			n
1.2@εὐτυχοῦντι	εὐτυχοῦντι	εὐτυχοῦντι			n
1.2@συνακμάσασαν	συνακμάσασαν	συνακμάσασαν			n
1.2@ἢ[3]	ἢ	ἤ			n
1.2@πταίσαντι	πταίσαντι	πταίσαντι			n
1.2@παραμείνασαν	παραμείνασαν	παραμείνασαν			n
1.2@βεβαιότερον	βεβαιότερον	βεβαιότερον			n
1.2@ἄλλος	ἄλλος	ἄλλος			n
1.2@ἔσχε	ἔσχε	ἔσχε			n
1.2@Ῥωμαίων	Ῥωμαίων	ῥωμαίων			n
1.2@ἢ[4]	ἢ	ἤ			n
1.2@Πομπήϊος	Πομπήϊος	πομπήϊος			n
1.3@αἰτία	αἰτία	αἰτία			n
1.3@δὲ	δὲ	δέ			n
1.3@τοῦ	τοῦ	τοῦ			n
1.3@μὲν	μὲν	μέν			n
1.3@μίσους	μίσους	μίσους			n
1.3@ἐκείνῳ	ἐκείνῳ	ἐκείνῳ			n
1.3@μία	μία	μία			n
1.3@χρημάτων	χρημάτων	χρημάτων			n
1.3@ἄπληστος	ἄπληστος	ἄπληστος			n
1.3@ἐπιθυμία	ἐπιθυμία	ἐπιθυμία			n
1.3@τούτῳ	τούτῳ	τούτῳ			n
1.3@δὲ[2]	δὲ	δέ			n
1.3@πολλαὶ	πολλαὶ	πολλαί			n
1.3@τοῦ[2]	τοῦ	τοῦ			n
1.3@ἀγαπᾶσθαι	ἀγαπᾶσθαι	ἀγαπᾶσθαι			n
1.3@σωφροσύνη	σωφροσύνη	σωφροσύνη			n
1.3@περὶ	περὶ	περί			n
1.3@δίαιταν	δίαιταν	δίαιταν			n
1.3@ἄσκησις	ἄσκησις	ἄσκησις			n
1.3@ἐν	ἐν	ἐν			n
1.3@ὅπλοις	ὅπλοις	ὅπλοις			n
1.3@πιθανότης	πιθανότης	πιθανότης			n
1.3@λόγου	λόγου	λόγου			n
1.3@πίστις	πίστις	πίστις			n
1.3@ἤθους	ἤθους	ἤθους			n
1.3@εὐαρμοστία	εὐαρμοστία	εὐαρμοστία			n
1.3@πρὸς	πρὸς	πρός			n
1.3@ἔντευξιν	ἔντευξιν	ἔντευξιν			n
1.3@ὡς	ὡς	ὡς			n
1.3@μηδενὸς	μηδενὸς	μηδενός			n
1.3@ἀλυπότερον	ἀλυπότερον	ἀλυπότερον			n
1.3@δεηθῆναι	δεηθῆναι	δεηθῆναι			n
1.3@μηδὲ	μηδὲ	μηδέ			n
1.3@ἥδιον	ἥδιον	ἥδιον			n
1.3@ὑπουργῆσαι	ὑπουργῆσαι	ὑπουργῆσαι			n
1.3@δεομένῳ	δεομένῳ	δεομένῳ			n
1.3@προσῆν	προσῆν	προσῆν			n
1.3@γὰρ	γὰρ	γάρ			n
1.3@αὐτοῦ	αὐτοῦ	αὐτοῦ			n
1.3@ταῖς	ταῖς	ταῖς			n
1.3@χάρισι	χάρισι	χάρισι			n
1.3@καὶ	καὶ	καί			n
1.3@τὸ	τὸ	τό			n
1.3@ἀνεπαχθὲς	ἀνεπαχθὲς	ἀνεπαχθές			n
1.3@διδόντος	διδόντος	διδόντος			n
1.3@καὶ[2]	καὶ	καί			n
1.3@τὸ[2]	τὸ	τό			n
1.3@σεμνὸν	σεμνὸν	σεμνόν			n
1.3@λαμβάνοντος	λαμβάνοντος	λαμβάνοντος			n
2.1@ἐν	ἐν	ἐν			n
2.1@ἀρχῇ	ἀρχῇ	ἀρχῇ			n
2.1@δὲ	δὲ	δέ			n
2.1@καὶ	καὶ	καί			n
2.1@τὴν	τὴν	τήν			n
2.1@ὄψιν	ὄψιν	ὄψιν			n
2.1@ἔσχεν	ἔσχεν	ἔσχεν			n
2.1@οὐ	οὐ	οὐ			n
2.1@μετρίως	μετρίως	μετρίως			n
2.1@συνδημαγωγοῦσαν	συνδημαγωγοῦσαν	συνδημαγωγοῦσαν			n
2.1@καὶ[2]	καὶ	καί			n
2.1@προεντυγχάνουσαν	προεντυγχάνουσαν	προεντυγχάνουσαν			n
2.1@αὑτοῦ	αὑτοῦ	αὑτοῦ			n
2.1@τῆς	τῆς	τῆς			n
2.1@φωνῆς	φωνῆς	φωνῆς			n
2.1@τὸ	τὸ	τό			n
2.1@γὰρ	γὰρ	γάρ			n
2.1@ἐράσμιον	ἐράσμιον	ἐράσμιον			n
2.1@ἀξιωματικὸν	ἀξιωματικὸν	ἀξιωματικόν			n
2.1@ἦν	ἦν	ἦν			n
2.1@φιλανθρώπως	φιλανθρώπως	φιλανθρώπως			n
2.1@καὶ[3]	καὶ	καί			n
2.1@ἐν[2]	ἐν	ἐν			n
2.1@τῷ	τῷ	τῷ			n
2.1@νεαρῷ	νεαρῷ	νεαρῷ			n
2.1@καὶ[4]	καὶ	καί			n
2.1@ἀνθοῦντι	ἀνθοῦντι	ἀνθοῦντι			n
2.1@διέφαινεν	διέφαινεν	διέφαινεν			n
2.1@εὐθὺς	εὐθὺς	εὐθύς			n
2.1@ἡ	ἡ	ἡ			n
2.1@ἀκμὴ	ἀκμὴ	ἀκμή			n
2.1@τὸ[2]	τὸ	τό			n
2.1@γεραρὸν	γεραρὸν	γεραρόν			n
2.1@καὶ[5]	καὶ	καί			n
2.1@τὸ[3]	τὸ	τό			n
2.1@βασιλικὸν	βασιλικὸν	βασιλικόν			n
2.1@τοῦ[2]	τοῦ	τοῦ			n
2.1@ἤθους	ἤθους	ἤθους			n
2.1@ἦν[2]	ἦν	ἦν			n
2.1@δέ	δέ	δέ			n
2.1@τις	τις	τὶς			n
2.1@καὶ[6]	καὶ	καί			n
2.1@ἀναστολὴ	ἀναστολὴ	ἀναστολή			n
2.1@τῆς[2]	τῆς	τῆς			n
2.1@κόμης	κόμης	κόμης			n
2.1@ἀτρέμα	ἀτρέμα	ἀτρέμα			n
2.1@καὶ[7]	καὶ	καί			n
2.1@τῶν	τῶν	τῶν			n
2.1@περὶ	περὶ	περί			n
2.1@τὰ	τὰ	τά			n
2.1@ὄμματα	ὄμματα	ὄμματα			n
2.1@ῥυθμῶν	ῥυθμῶν	ῥυθμῶν			n
2.1@ὑγρότης	ὑγρότης	ὑγρότης			n
