subref	form	norm	lemma	tag	curated
1@Πινδάρου	Πινδάρου	πινδάρου			n
1@γένος	γένος	γένος			n
1@Πίνδαρος	Πίνδαρος	πίνδαρος			n
1@τὸ	τὸ	τό			n
1@μὲν	μὲν	μέν			n
1@γένος[2]	γένος	γένος			n
1@Θηβαῖος	Θηβαῖος	θηβαῖος			n
1@υἱὸς	υἱὸς	υἱός			n
1@Δαϊφάντου	Δαϊφάντου	δαϊφάντου			n
1@κατὰ	κατὰ	κατά			n
1@τοὺς	τοὺς	τούς			n
1@ἀληθεστέρους	ἀληθεστέρους	ἀληθεστέρους			n
1@οἱ	οἱ	οἱ			n
1@δὲ	δὲ	δέ			n
1@Σκοπελίνου	Σκοπελίνου	σκοπελίνου			n
1@οἱ[2]	οἱ	οἱ			n
1@δὲ[2]	δὲ	δέ			n
1@τὸν	τὸν	τόν			n
1@αὐτὸν	αὐτὸν	αὐτόν			n
1@Σκοπελίνου[2]	Σκοπελίνου	σκοπελίνου			n
1@φασίν	φασίν	φασίν			n
1@οἱ[3]	οἱ	οἱ			n
1@δὲ[3]	δὲ	δέ			n
1@Παγώνδα	Παγώνδα	παγώνδα			n
1@καὶ	καὶ	καί			n
1@Μυρτοῦς	Μυρτοῦς	μυρτοῦς			n
1@ἀπὸ	ἀπὸ	ἀπό			n
1@κώμης	κώμης	κώμης			n
1@Κυνοκεφάλων	Κυνοκεφάλων	κυνοκεφάλων			n
1@ἡ	ἡ	ἡ			n
1@δὲ[4]	δὲ	δέ			n
1@Μυρτὼ	Μυρτὼ	μυρτώ			n
1@ἐγαμήθη	ἐγαμήθη	ἐγαμήθη			n
1@Σκοπελίνῳ	Σκοπελίνῳ	σκοπελίνῳ			n
1@τῷ	τῷ	τῷ			n
1@αὐλητῇ	αὐλητῇ	αὐλητῇ			n
1@ὃς	ὃς	ὅς			n
1@τὴν	τὴν	τήν			n
1@αὐλητικὴν	αὐλητικὴν	αὐλητικήν			n
1@διδάσκων	διδάσκων	διδάσκων			n
1@τὸν[3]	τὸν	τόν			n
1@Πίνδαρον	Πίνδαρον	πίνδαρον			n
1@ἐπεὶ	ἐπεὶ	ἐπεί			n
1@εἶδε	εἶδε	εἶδε			n
1@μείζονος	μείζονος	μείζονος			n
1@ἕξεως	ἕξεως	ἕξεως			n
1@ὄντα	ὄντα	ὄντα			n
1@παρέδωκε	παρέδωκε	παρέδωκε			n
1@Λάσῳ	Λάσῳ	λάσῳ			n
1@τῷ[2]	τῷ	τῷ			n
1@Ἑρμιονεῖ	Ἑρμιονεῖ	ἑρμιονεῖ			n
1@μελοποιῷ	μελοποιῷ	μελοποιῷ			n
1@παρ[2]	παρ	παρ			n
1@ᾧ	ᾧ	ᾧ			n
1@τὴν[2]	τὴν	τήν			n
1@λυρικὴν	λυρικὴν	λυρικήν			n
1@ἐπαιδεύθη	ἐπαιδεύθη	ἐπαιδεύθη			n
1@γέγονε	γέγονε	γέγονε			n
1@δὲ[5]	δὲ	δέ			n
1@κατὰ[2]	κατὰ	κατά			n
1@τοὺς[2]	τοὺς	τούς			n
1@χρόνους	χρόνους	χρόνους			n
1@Αἰσχύλου	Αἰσχύλου	αἰσχύλου			n
1@καὶ[2]	καὶ	καί			n
1@συγγεγένηται	συγγεγένηται	συγγεγένηται			n
1@καὶ[3]	καὶ	καί			n
1@τέθνηκεν	τέθνηκεν	τέθνηκεν			n
1@ὅτε	ὅτε	ὅτε			n
1@καὶ[4]	καὶ	καί			n
1@τὰ[3]	τὰ	τά			n
1@Περσικὰ	Περσικὰ	περσικά			n
1@ἤκμαζον	ἤκμαζον	ἤκμαζον			n
1@ἔσχε	ἔσχε	ἔσχε			n
1@δὲ[6]	δὲ	δέ			n
1@θυγατέρας	θυγατέρας	θυγατέρας			n
1@δύο	δύο	δύο			n
1@Εὔμητιν	Εὔμητιν	εὔμητιν			n
1@καὶ[5]	καὶ	καί			n
1@Πρωτομάχην	Πρωτομάχην	πρωτομάχην			n
1@κατῴκει	κατῴκει	κατῴκει			n
1@δὲ[7]	δὲ	δέ			n
1@τὰς	τὰς	τάς			n
1@Θήβας	Θήβας	θήβας			n
1@πλησίον	πλησίον	πλησίον			n
1@τοῦ[2]	τοῦ	τοῦ			n
1@ἱεροῦ	ἱεροῦ	ἱεροῦ			n
1@τῆς	τῆς	τῆς			n
1@μητρὸς	μητρὸς	μητρός			n
1@τῶν	τῶν	τῶν			n
1@θεῶν	θεῶν	θεῶν			n
1@τὴν[3]	τὴν	τήν			n
1@οἰκίαν	οἰκίαν	οἰκίαν			n
1@ἔχων	ἔχων	ἔχων			n
1@ἐτίμα	ἐτίμα	ἐτίμα			n
1@δὲ[8]	δὲ	δέ			n
1@τὴν[4]	τὴν	τήν			n
1@θεὸν	θεὸν	θεόν			n
