subref	form	norm	lemma	tag	curated
1@ΕΚ	ΕΚ	εκ			n
1@ΤΩΝ	ΤΩΝ	των			n
1@ΤΕΛΗΤΟΣ	ΤΕΛΗΤΟΣ	τελητος			n
1@ΠΕΡΙ	ΠΕΡΙ	περι			n
1@ΑΠΑΘΕΙΑΣ	ΑΠΑΘΕΙΑΣ	απαθειας			n
1@Μήποθ	Μήποθ	μήποθ			n
1@ὃν	ὃν	ὅν			n
1@τρόπον	τρόπον	τρόπον			n
1@ἀπύρηνος	ἀπύρηνος	ἀπύρηνος			n
1@ῥοὰ	ῥοὰ	ῥοά			n
1@λέγεται	λέγεται	λέγεται			n
1@καὶ	καὶ	καί			n
1@ἀτράχηλοι	ἀτράχηλοι	ἀτράχηλοι			n
1@καὶ[2]	καὶ	καί			n
1@ἄπλευροι	ἄπλευροι	ἄπλευροι			n
1@ἄνθρωποι	ἄνθρωποι	ἄνθρωποι			n
1@οὕτω	οὕτω	οὕτω			n
1@καὶ[3]	καὶ	καί			n
1@ἄλυποι	ἄλυποι	ἄλυποι			n
1@καὶ[4]	καὶ	καί			n
1@ἄφοβοι	ἄφοβοι	ἄφοβοι			n
1@ἄνθρωποι[2]	ἄνθρωποι	ἄνθρωποι			n
1@λέγονται	λέγονται	λέγονται			n
1@βούλει	βούλει	βούλει			n
1@οὖν	οὖν	οὖν			n
1@τοῖς	τοῖς	τοῖς			n
1@αὐτοῖς	αὐτοῖς	αὐτοῖς			n
1@παραδείγμασι	παραδείγμασι	παραδείγμασι			n
1@χρησάμενοι	χρησάμενοι	χρησάμενοι			n
1@λέγωμεν	λέγωμεν	λέγωμεν			n
1@ὃν[2]	ὃν	ὅν			n
1@τρόπον[2]	τρόπον	τρόπον			n
1@ἀπύρηνος[2]	ἀπύρηνος	ἀπύρηνος			n
1@ῥοὰ[2]	ῥοὰ	ῥοά			n
1@λέγεται[2]	λέγεται	λέγεται			n
1@καὶ[5]	καὶ	καί			n
1@ἄπλευροι[2]	ἄπλευροι	ἄπλευροι			n
1@καὶ[6]	καὶ	καί			n
1@ἀτράχηλοι[2]	ἀτράχηλοι	ἀτράχηλοι			n
1@ἄνθρωποι[3]	ἄνθρωποι	ἄνθρωποι			n
1@οὕτω[2]	οὕτω	οὕτω			n
1@καὶ[7]	καὶ	καί			n
1@ἀναμάρτητοι	ἀναμάρτητοι	ἀναμάρτητοι			n
1@καὶ[8]	καὶ	καί			n
1@ἄφθονοι	ἄφθονοι	ἄφθονοι			n
1@λέγονται[2]	λέγονται	λέγονται			n
1@καὶ[9]	καὶ	καί			n
1@ὃν[3]	ὃν	ὅν			n
1@τρόπον[3]	τρόπον	τρόπον			n
1@ἐκεῖ	ἐκεῖ	ἐκεῖ			n
1@ἄπλευρος	ἄπλευρος	ἄπλευρος			n
1@οὐ	οὐ	οὐ			n
1@κατὰ	κατὰ	κατά			n
1@στέρησιν	στέρησιν	στέρησιν			n
1@πλευρῶν	πλευρῶν	πλευρῶν			n
1@ἀλλὰ	ἀλλὰ	ἀλλά			n
1@τοιούτων	τοιούτων	τοιούτων			n
1@πλευρῶν[2]	πλευρῶν	πλευρῶν			n
1@λέγεται[3]	λέγεται	λέγεται			n
1@οὕτω[3]	οὕτω	οὕτω			n
1@καὶ[10]	καὶ	καί			n
1@ὁ	ὁ	ὁ			n
1@ἄφρων	ἄφρων	ἄφρων			n
1@καὶ[11]	καὶ	καί			n
1@ὁ[2]	ὁ	ὁ			n
1@ἄνους	ἄνους	ἄνους			n
1@οὐ[2]	οὐ	οὐ			n
1@κατὰ[2]	κατὰ	κατά			n
1@στέρησιν[2]	στέρησιν	στέρησιν			n
1@φρενῶν	φρενῶν	φρενῶν			n
1@καὶ[12]	καὶ	καί			n
1@νοῦ	νοῦ	νοῦ			n
1@ἀλλὰ[2]	ἀλλὰ	ἀλλά			n
1@τοιούτων[2]	τοιούτων	τοιούτων			n
1@φρενῶν[2]	φρενῶν	φρενῶν			n
1@καὶ[13]	καὶ	καί			n
1@τοιούτου	τοιούτου	τοιούτου			n
1@νοῦ[2]	νοῦ	νοῦ			n
1@καὶ[14]	καὶ	καί			n
1@ὥσπερ	ὥσπερ	ὥσπερ			n
1@τὸν	τὸν	τόν			n
1@ἄπλευρον	ἄπλευρον	ἄπλευρον			n
1@ἔχειν	ἔχειν	ἔχειν			n
1@μὲν	μὲν	μέν			n
1@φαμὲν	φαμὲν	φαμέν			n
1@πλευράς	πλευράς	πλευράς			n
1@μοχθηρὰς	μοχθηρὰς	μοχθηράς			n
1@δέ	δέ	δέ			n
1@οὕτω[4]	οὕτω	οὕτω			n
1@καὶ[15]	καὶ	καί			n
1@τὸν[2]	τὸν	τόν			n
1@ἄνουν	ἄνουν	ἄνουν			n
1@ἔχειν[2]	ἔχειν	ἔχειν			n
1@μὲν[3]	μὲν	μέν			n
1@νοῦν	νοῦν	νοῦν			n
1@μοχθηρὸν	μοχθηρὸν	μοχθηρόν			n
1@δέ[2]	δέ	δέ			n
1@καὶ[16]	καὶ	καί			n
1@τὸν[3]	τὸν	τόν			n
1@ἄφρονα	ἄφρονα	ἄφρονα			n
1@ἔχειν[3]	ἔχειν	ἔχειν			n
1@μὲν[4]	μὲν	μέν			n
1@φρένας	φρένας	φρένας			n
1@μοχθηρὰς[2]	μοχθηρὰς	μοχθηράς			n
1@δέ[3]	δέ	δέ			n
1@ἢ	ἢ	ἤ			n
1@παντάπασι	παντάπασι	παντάπασι			n
1@τὸ[4]	τὸ	τό			n
1@πεπεῖσθαι	πεπεῖσθαι	πεπεῖσθαι			n
1@ταῦτα	ταῦτα	ταῦτα			n
1@γελοῖον	γελοῖον	γελοῖον			n
1@ἀλλ[3]	ἀλλ	ἀλλ			n
1@ὥσπερ[2]	ὥσπερ	ὥσπερ			n
1@ἀναμάρτητος	ἀναμάρτητος	ἀναμάρτητος			n
1@ὁ[3]	ὁ	ὁ			n
1@ἐκτὸς	ἐκτὸς	ἐκτός			n
1@ἁμαρτίας	ἁμαρτίας	ἁμαρτίας			n
1@καὶ[17]	καὶ	καί			n
1@ἄφθονος	ἄφθονος	ἄφθονος			n
1@καὶ[18]	καὶ	καί			n
1@ἀβάσκανος	ἀβάσκανος	ἀβάσκανος			n
1@ὁ[4]	ὁ	ὁ			n
1@ἐκτὸς[2]	ἐκτὸς	ἐκτός			n
1@φθόνου	φθόνου	φθόνου			n
1@καὶ[19]	καὶ	καί			n
1@βασκανίας	βασκανίας	βασκανίας			n
1@καὶ[20]	καὶ	καί			n
1@ἀπερίεργος	ἀπερίεργος	ἀπερίεργος			n
1@καὶ[21]	καὶ	καί			n
1@ἀμεμψίμοιρος	ἀμεμψίμοιρος	ἀμεμψίμοιρος			n
1@ὁ[5]	ὁ	ὁ			n
1@ἐκτὸς[3]	ἐκτὸς	ἐκτός			n
1@ἑκατέρου	ἑκατέρου	ἑκατέρου			n
1@τούτων	τούτων	τούτων			n
1@οὕτω[5]	οὕτω	οὕτω			n
1@καὶ[22]	καὶ	καί			n
1@ἄλυπος	ἄλυπος	ἄλυπος			n
1@καὶ[23]	καὶ	καί			n
1@ἄφοβος	ἄφοβος	ἄφοβος			n
1@ὁ[6]	ὁ	ὁ			n
1@ἐκτὸς[4]	ἐκτὸς	ἐκτός			n
1@λύπης	λύπης	λύπης			n
1@καὶ[24]	καὶ	καί			n
1@φόβου	φόβου	φόβου			n
1@οὕτω[6]	οὕτω	οὕτω			n
1@γὰρ	γὰρ	γάρ			n
1@καὶ[25]	καὶ	καί			n
1@εὐδαίμων	εὐδαίμων	εὐδαίμων			n
1@ἔσται	ἔσται	ἔσται			n
1@ὁ[7]	ὁ	ὁ			n
1@ἐκτὸς[5]	ἐκτὸς	ἐκτός			n
1@τοῦ	τοῦ	τοῦ			n
1@πάθους	πάθους	πάθους			n
1@καὶ[26]	καὶ	καί			n
1@ταραχῆς	ταραχῆς	ταραχῆς			n
1@ὤν	ὤν	ὤν			n
1@ὅστις	ὅστις	ὅστις			n
1@δὲ	δὲ	δέ			n
1@ἐν	ἐν	ἐν			n
1@ὀδύνῃ	ὀδύνῃ	ὀδύνῃ			n
1@καὶ[27]	καὶ	καί			n
1@λύπῃ	λύπῃ	λύπῃ			n
1@ὤν[2]	ὤν	ὤν			n
1@καὶ[28]	καὶ	καί			n
1@φόβῳ	φόβῳ	φόβῳ			n
1@ἐστί	ἐστί	ἐστί			n
1@πῶς	πῶς	πῶς			n
1@ἂν	ἂν	ἄν			n
1@ἐκεῖνος	ἐκεῖνος	ἐκεῖνος			n
1@εὐαρεστοίη	εὐαρεστοίη	εὐαρεστοίη			n
1@τῷ	τῷ	τῷ			n
1@βίῳ	βίῳ	βίῳ			n
1@ἢ[2]	ἢ	ἤ			n
1@μὴ	μὴ	μή			n
1@εὐαρεστῶν	εὐαρεστῶν	εὐαρεστῶν			n
1@πῶς[2]	πῶς	πῶς			n
1@ἂν[2]	ἂν	ἄν			n
1@εἴη	εἴη	εἴη			n
1@εὐδαίμων[2]	εὐδαίμων	εὐδαίμων			n
1@ἢ[3]	ἢ	ἤ			n
1@εἰ	εἰ	εἰ			n
1@λύπη[2]	λύπη	λύπη			n
1@ἅψεται	ἅψεται	ἅψεται			n
1@πῶς[3]	πῶς	πῶς			n
1@οὐ[3]	οὐ	οὐ			n
1@καὶ[29]	καὶ	καί			n
1@φόβος	φόβος	φόβος			n
1@καὶ[30]	καὶ	καί			n
1@ἀγωνία	ἀγωνία	ἀγωνία			n
1@καὶ[31]	καὶ	καί			n
1@ὀργὴ	ὀργὴ	ὀργή			n
1@καὶ[32]	καὶ	καί			n
1@ἔλεος	ἔλεος	ἔλεος			n
1@ὧν	ὧν	ὧν			n
1@γὰρ[2]	γὰρ	γάρ			n
1@ὑπαρξάντων	ὑπαρξάντων	ὑπαρξάντων			n
1@ἄνθρωποι[4]	ἄνθρωποι	ἄνθρωποι			n
1@λυποῦνται	λυποῦνται	λυποῦνται			n
1@τούτων[2]	τούτων	τούτων			n
1@ἐν[2]	ἐν	ἐν			n
1@προσδοκίᾳ	προσδοκίᾳ	προσδοκίᾳ			n
1@γενόμενοι	γενόμενοι	γενόμενοι			n
1@φοβοῦνται	φοβοῦνται	φοβοῦνται			n
1@καὶ[33]	καὶ	καί			n
1@ἀγωνιῶσι	ἀγωνιῶσι	ἀγωνιῶσι			n
1@καὶ[34]	καὶ	καί			n
1@τοὺς	τοὺς	τούς			n
1@ἀναξίως	ἀναξίως	ἀναξίως			n
1@δοκοῦντας	δοκοῦντας	δοκοῦντας			n
1@περιπίπτειν	περιπίπτειν	περιπίπτειν			n
1@τούτοις	τούτοις	τούτοις			n
1@ἐλεοῦσι	ἐλεοῦσι	ἐλεοῦσι			n
1@καὶ[35]	καὶ	καί			n
1@τοῖς[3]	τοῖς	τοῖς			n
1@κατὰ[3]	κατὰ	κατά			n
1@προαίρεσιν	προαίρεσιν	προαίρεσιν			n
1@περιβάλλουσιν	περιβάλλουσιν	περιβάλλουσιν			n
1@ὀργίζονται	ὀργίζονται	ὀργίζονται			n
1@καὶ[36]	καὶ	καί			n
1@θυμοῦνται	θυμοῦνται	θυμοῦνται			n
1@καὶ[37]	καὶ	καί			n
1@ὑφορῶνται	ὑφορῶνται	ὑφορῶνται			n
1@καὶ[38]	καὶ	καί			n
1@οὓς	οὓς	οὕς			n
1@μισοῦσι	μισοῦσι	μισοῦσι			n
1@τούτους	τούτους	τούτους			n
1@ὁρῶντες	ὁρῶντες	ὁρῶντες			n
1@εὖ	εὖ	εὖ			n
1@πράττοντας	πράττοντας	πράττοντας			n
1@ζηλοτυποῦσι	ζηλοτυποῦσι	ζηλοτυποῦσι			n
1@καὶ[39]	καὶ	καί			n
1@φθονοῦσι	φθονοῦσι	φθονοῦσι			n
1@καὶ[40]	καὶ	καί			n
1@ἀκούσαντες	ἀκούσαντες	ἀκούσαντες			n
1@ἔχοντάς	ἔχοντάς	ἔχοντας			n
1@τι[2]	τι	τὶ			n
1@κακὸν	κακὸν	κακόν			n
1@ἐπιχαίρουσιν	ἐπιχαίρουσιν	ἐπιχαίρουσιν			n
1@εἰ[2]	εἰ	εἰ			n
1@οὖν[2]	οὖν	οὖν			n
1@ἐν[3]	ἐν	ἐν			n
1@λύπῃ[2]	λύπῃ	λύπῃ			n
1@ἔσται[2]	ἔσται	ἔσται			n
1@πῶς[4]	πῶς	πῶς			n
1@ἐκτός	ἐκτός	ἐκτός			n
1@τινος	τινος	τινός			n
1@ἔσται[3]	ἔσται	ἔσται			n
1@πάθους[2]	πάθους	πάθους			n
1@ἢ[4]	ἢ	ἤ			n
1@μηθενὸς	μηθενὸς	μηθενός			n
1@ἐκτὸς[6]	ἐκτὸς	ἐκτός			n
1@ὤν[3]	ὤν	ὤν			n
1@πῶς[5]	πῶς	πῶς			n
1@ἀπαθὴς	ἀπαθὴς	ἀπαθής			n
1@ἔσται[4]	ἔσται	ἔσται			n
1@ὅπερ	ὅπερ	ὅπερ			n
1@δεῖ	δεῖ	δεῖ			n
1@τὸν[4]	τὸν	τόν			n
1@μακάριον	μακάριον	μακάριον			n
1@εἶναι	εἶναι	εἶναι			n
1@ὥστε	ὥστε	ὥστε			n
1@οὖν[3]	οὖν	οὖν			n
1@μήτε	μήτε	μήτε			n
1@ἐπὶ	ἐπὶ	ἐπί			n
1@φίλου	φίλου	φίλου			n
1@μήτε[2]	μήτε	μήτε			n
1@ἐπὶ[2]	ἐπὶ	ἐπί			n
1@τέκνου	τέκνου	τέκνου			n
1@τελευτῇ	τελευτῇ	τελευτῇ			n
1@λυπηθῆναι	λυπηθῆναι	λυπηθῆναι			n
1@εἴπερ	εἴπερ	εἴπερ			n
1@μηδὲ	μηδὲ	μηδέ			n
1@ἐπὶ[3]	ἐπὶ	ἐπί			n
1@τῇ[2]	τῇ	τῇ			n
1@αὑτοῦ	αὑτοῦ	αὑτοῦ			n
1@ἢ[5]	ἢ	ἤ			n
1@οὐκ	οὐκ	οὐ			n
1@ἄνανδροί	ἄνανδροί	ἄνανδροι			n
1@σοι	σοι	σοι			n
1@δοκοῦσιν	δοκοῦσιν	δοκοῦσιν			n
1@εἶναι[2]	εἶναι	εἶναι			n
1@οἱ	οἱ	οἱ			n
1@τὸν[5]	τὸν	τόν			n
1@ἑαυτῶν	ἑαυτῶν	ἑαυτῶν			n
1@θάνατον	θάνατον	θάνατον			n
