subref	form	norm	lemma	tag	curated
1.1@ἀρχόμενος	ἀρχόμενος	ἀρχόμενος	ἄρχω		n
1.1@σέο	σέο	σέο			n
1.1@Φοῖβε	Φοῖβε	φοῖβε	Φοῖβος		n
1.1@παλαιγενέων	παλαιγενέων	παλαιγενέων			n
1.1@κλέα	κλέα	κλέα	κλέος		n
1.1@φωτῶν	φωτῶν	φωτῶν	φώς		n
1.2@μνήσομαι	μνήσομαι	μνήσομαι	μιμνήσκω		n
1.2@οἳ	οἳ	οἵ	ὁ		n
1.2@Πόντοιο	Πόντοιο	πόντοιο	Πόντος		n
1.2@κατὰ	κατὰ	κατά	κατά		n
1.2@στόμα	στόμα	στόμα	στόμα		n
1.2@καὶ	καὶ	καί	καί		n
1.2@διὰ	διὰ	διά	διά		n
1.2@πέτρας	πέτρας	πέτρας	πέτρα		n
1.3@Κυανέας	Κυανέας	κυανέας			n
1.3@βασιλῆος	βασιλῆος	βασιλῆος	βασιλεύς		n
1.3@ἐφημοσύνῃ	ἐφημοσύνῃ	ἐφημοσύνῃ	ἐφημοσύνη		n
1.3@Πελίαο	Πελίαο	πελίαο	Πελίας		n
1.4@χρύσειον	χρύσειον	χρύσειον	χρύσεος		n
1.4@μετὰ	μετὰ	μετά	μετά		n
1.4@κῶας	κῶας	κῶας	κῶας		n
1.4@ἐύζυγον	ἐύζυγον	ἐύζυγον	εὔζυγος		n
1.4@ἤλασαν	ἤλασαν	ἤλασαν	ἐλαύνω		n
1.4@Ἀργώ	Ἀργώ	ἀργώ	Ἀργός		n
1.5@τοίην	τοίην	τοίην	τοῖος		n
1.5@γὰρ	γὰρ	γάρ	γάρ		n
1.5@Πελίης	Πελίης	πελίης	Πελίας		n
1.5@φάτιν	φάτιν	φάτιν	φάτις		n
1.5@ἔκλυεν	ἔκλυεν	ἔκλυεν	κλύω		n
1.5@ὥς	ὥς	ὥς	ὡς		n
1.5@μιν	μιν	μιν			n
1.5@ὀπίσσω	ὀπίσσω	ὀπίσσω	ὀπίσω		n
1.6@μοῖρα	μοῖρα	μοῖρα	μοῖρα		n
1.6@μένει	μένει	μένει	μένω		n
1.6@στυγερή	στυγερή	στυγερή	στυγερός		n
1.6@τοῦδʼ	τοῦδʼ	τοῦδʼ	ὅδε		n
1.6@ἀνέρος	ἀνέρος	ἀνέρος	ἀνήρ		n
1.6@ὅντινʼ	ὅντινʼ	ὅντινʼ	ὅστις		n
1.6@ἴδοιτο	ἴδοιτο	ἴδοιτο	ὁράω		n
1.7@δημόθεν	δημόθεν	δημόθεν	δημός		n
1.7@οἰοπέδιλον	οἰοπέδιλον	οἰοπέδιλον	οἰοπέδιλος		n
1.7@ὑπʼ	ὑπʼ	ὑπʼ	ὑπό		n
1.7@ἐννεσίῃσι	ἐννεσίῃσι	ἐννεσίῃσι	ἐνεσία		n
1.7@δαμῆναι	δαμῆναι	δαμῆναι	δαμάζω		n
1.8@δηρὸν	δηρὸν	δηρόν	δηρός		n
1.8@δʼ	δʼ	δʼ	δέ		n
1.8@οὐ	οὐ	οὐ	οὐ		n
1.8@μετέπειτα	μετέπειτα	μετέπειτα	μετέπειτα		n
1.8@τεὴν	τεὴν	τεήν			n
1.8@κατὰ	κατὰ	κατά	κατά		n
1.8@βάξιν	βάξιν	βάξιν	βάξις		n
1.8@Ἰήσων	Ἰήσων	ἰήσων	Ἰάσων		n
1.9@χειμερίοιο	χειμερίοιο	χειμερίοιο			n
1.9@ῥέεθρα	ῥέεθρα	ῥέεθρα	ῥεῖθρον		n
1.9@κιὼν	κιὼν	κιών	κίω		n
1.9@διὰ	διὰ	διά	διά		n
1.9@ποσσὶν	ποσσὶν	ποσσίν	πούς		n
1.9@Ἀναύρου	Ἀναύρου	ἀναύρου	Ἄναυρος		n
1.10@ἄλλο	ἄλλο	ἄλλο	ἄλλος		n
1.10@μὲν	μὲν	μέν	μέν		n
1.10@ἐξεσάωσεν	ἐξεσάωσεν	ἐξεσάωσεν	ἐκσῴζω		n
1.10@ὑπʼ	ὑπʼ	ὑπʼ	ὑπό		n
1.10@ἰλύος	ἰλύος	ἰλύος	ἰλύς		n
1.10@ἄλλο[2]	ἄλλο	ἄλλο	ἄλλος		n
1.10@δʼ	δʼ	δʼ	δέ		n
1.10@ἔνερθεν	ἔνερθεν	ἔνερθεν	ἔνερθε		n
1.11@κάλλιπεν	κάλλιπεν	κάλλιπεν	καταλείπω		n
1.11@αὖθι	αὖθι	αὖθι	αὖθι		n
1.11@πέδιλον	πέδιλον	πέδιλον			n
1.11@ἐνισχόμενον	ἐνισχόμενον	ἐνισχόμενον	ἐνίσχω		n
1.11@προχοῇσιν	προχοῇσιν	προχοῇσιν			n
1.12@ἵκετο	ἵκετο	ἵκετο	ἱκνέομαι		n
1.12@δʼ	δʼ	δʼ	δέ		n
1.12@ἐς	ἐς	ἐς	εἰς		n
1.12@Πελίην	Πελίην	πελίην	Πελίας		n
1.12@αὐτοσχεδὸν	αὐτοσχεδὸν	αὐτοσχεδόν	αὐτοσχεδόν		n
1.12@ἀντιβολήσων	ἀντιβολήσων	ἀντιβολήσων	ἀντιβολέω		n
1.13@εἰλαπίνης	εἰλαπίνης	εἰλαπίνης	εἰλαπίνη		n
1.13@ἣν	ἣν	ἥν	ὅς		n
1.13@πατρὶ	πατρὶ	πατρί	πατήρ		n
1.13@Ποσειδάωνι	Ποσειδάωνι	ποσειδάωνι	Ποσειδῶν		n
1.13@καὶ	καὶ	καί	καί		n
1.13@ἄλλοις	ἄλλοις	ἄλλοις	ἄλλος		n
1.14@ῥέζε	ῥέζε	ῥέζε	ῥέζω		n
1.14@θεοῖς	θεοῖς	θεοῖς	θεός		n
1.14@Ἥρης	Ἥρης	ἥρης	Ἥρα		n
1.14@δὲ	δὲ	δέ	δέ		n
1.14@Πελασγίδος	Πελασγίδος	πελασγίδος	Πελασγίς		n
1.14@οὐκ	οὐκ	οὐ	οὐ		n
1.14@ἀλέγιζεν	ἀλέγιζεν	ἀλέγιζεν	ἀλεγίζω		n
1.15@αἶψα	αἶψα	αἶψα	αἶψα		n
1.15@δὲ	δὲ	δέ	δέ		n
1.15@τόνγʼ	τόνγʼ	τόνγʼ			n
