subref	form	norm	lemma	tag	curated
1.1.1@Τῆς	Τῆς	τῆς			n
1.1.1@μὲν	μὲν	μέν			n
1.1.1@ἐντὸς	ἐντὸς	ἐντός			n
1.1.1@τῶν	τῶν	τῶν			n
1.1.1@Ἡρακλείων	Ἡρακλείων	ἡρακλείων			n
1.1.1@στηλῶν	στηλῶν	στηλῶν			n
1.1.1@κειμένης	κειμένης	κειμένης			n
1.1.1@θαλάσσης	θαλάσσης	θαλάσσης			n
1.1.1@ἣν	ἣν	ἥν			n
1.1.1@ὁ	ὁ	ὁ			n
1.1.1@περιέχων	περιέχων	περιέχων			n
1.1.1@τὴν	τὴν	τήν			n
1.1.1@γῆν	γῆν	γῆν			n
1.1.1@ὠκεανὸς	ὠκεανὸς	ὠκεανός			n
1.1.1@πρὸς	πρὸς	πρός			n
1.1.1@ἑσπέρας	ἑσπέρας	ἑσπέρας			n
1.1.1@ἐπιτελεῖ	ἐπιτελεῖ	ἐπιτελεῖ			n
1.1.1@κατὰ	κατὰ	κατά			n
1.1.1@τὸν	τὸν	τόν			n
1.1.1@καλούμενον	καλούμενον	καλούμενον			n
1.1.1@Ἡράκλειον	Ἡράκλειον	ἡράκλειον			n
1.1.1@πορθμὸν	πορθμὸν	πορθμόν			n
1.1.1@τὴν[2]	τὴν	τήν			n
1.1.1@εἰσροὴν	εἰσροὴν	εἰσροήν			n
1.1.1@ποιούμενος	ποιούμενος	ποιούμενος			n
1.1.1@Ἀρτεμίδωρος	Ἀρτεμίδωρος	ἀρτεμίδωρος			n
1.1.1@ὁ[2]	ὁ	ὁ			n
1.1.1@Ἐφέσιος	Ἐφέσιος	ἐφέσιος			n
1.1.1@γεωγράφος	γεωγράφος	γεωγράφος			n
1.1.1@ἐν[2]	ἐν	ἐν			n
1.1.1@τοῖς	τοῖς	τοῖς			n
1.1.1@ἕνδεκα	ἕνδεκα	ἕνδεκα			n
1.1.1@τῆς	τῆς	τῆς			n
1.1.1@γεωγραφίας	γεωγραφίας	γεωγραφίας			n
1.1.1@βιβλίοις	βιβλίοις	βιβλίοις			n
1.1.1@τὸν[2]	τὸν	τόν			n
1.1.1@περίπλουν	περίπλουν	περίπλουν			n
1.1.1@ὡς	ὡς	ὡς			n
1.1.1@ἂν	ἂν	ἄν			n
1.1.1@ἦν	ἦν	ἦν			n
1.1.1@μάλιστα	μάλιστα	μάλιστα			n
1.1.1@δυνατὸν	δυνατὸν	δυνατόν			n
1.1.1@συνέγραψεν	συνέγραψεν	συνέγραψεν			n
1.1.1@ἡμεῖς	ἡμεῖς	ἡμεῖς			n
1.1.1@δὲ	δὲ	δέ			n
1.1.1@τῶν[2]	τῶν	τῶν			n
1.1.1@βιβλίων	βιβλίων	βιβλίων			n
1.1.1@τούτων	τούτων	τούτων			n
1.1.1@τὰς	τὰς	τάς			n
1.1.1@περιττὰς	περιττὰς	περιττάς			n
1.1.1@τοῦ	τοῦ	τοῦ			n
1.1.1@μνημονευθέντος	μνημονευθέντος	μνημονευθέντος			n
1.1.1@ἀνδρὸς	ἀνδρὸς	ἀνδρός			n
1.1.1@παρεκβάσεις	παρεκβάσεις	παρεκβάσεις			n
1.1.1@προσέτι	προσέτι	προσέτι			n
1.1.1@δὲ[2]	δὲ	δέ			n
1.1.1@βαρβάρων	βαρβάρων	βαρβάρων			n
1.1.1@Αἰθιοπικὰς	Αἰθιοπικὰς	αἰθιοπικάς			n
1.1.1@πόλεις	πόλεις	πόλεις			n
1.1.1@ἀφέντες	ἀφέντες	ἀφέντες			n
1.1.1@ἐν[3]	ἐν	ἐν			n
1.1.1@ἐπιτομῇ	ἐπιτομῇ	ἐπιτομῇ			n
1.1.1@σαφέστατα	σαφέστατα	σαφέστατα			n
1.1.1@μετʼ	μετʼ	μετʼ			n
1.1.1@ἀκριβοῦς	ἀκριβοῦς	ἀκριβοῦς			n
1.1.1@τῶν[3]	τῶν	τῶν			n
1.1.1@ἐφευρεθέντων	ἐφευρεθέντων	ἐφευρεθέντων			n
1.1.1@προσθήκης	προσθήκης	προσθήκης			n
1.1.1@τὸν[4]	τὸν	τόν			n
1.1.1@περίπλουν[2]	περίπλουν	περίπλουν			n
1.1.1@ἐποιησάμεθα	ἐποιησάμεθα	ἐποιησάμεθα			n
1.1.1@ὡς[2]	ὡς	ὡς			n
1.1.1@μηδὲν	μηδὲν	μηδέν			n
1.1.1@ἐνδεῖν	ἐνδεῖν	ἐνδεῖν			n
1.1.1@πρὸς[2]	πρὸς	πρός			n
1.1.1@τελειοτάτην	τελειοτάτην	τελειοτάτην			n
1.1.1@σαφήνειαν	σαφήνειαν	σαφήνειαν			n
1.1.1@τοῖς[2]	τοῖς	τοῖς			n
1.1.1@περὶ	περὶ	περί			n
1.1.1@τοῦτο	τοῦτο	τοῦτο			n
1.1.1@τὸ[6]	τὸ	τό			n
1.1.1@μέρος	μέρος	μέρος			n
1.1.1@τῆς[2]	τῆς	τῆς			n
1.1.1@γεωγραφίας[2]	γεωγραφίας	γεωγραφίας			n
1.1.1@σπουδάζουσι	σπουδάζουσι	σπουδάζουσι			n
1.1.1@Τῶν	Τῶν	τῶν			n
1.1.1@δὲ[4]	δὲ	δέ			n
1.1.1@ὠκεανῶν	ὠκεανῶν	ὠκεανῶν			n
1.1.1@ἑκατέρων	ἑκατέρων	ἑκατέρων			n
1.1.1@τοῦ[3]	τοῦ	τοῦ			n
1.1.1@τε[5]	τε	τέ			n
1.1.1@ἑῴου	ἑῴου	ἑῴου			n
1.1.1@καὶ	καὶ	καί			n
1.1.1@τοῦ[4]	τοῦ	τοῦ			n
1.1.1@ἑσπερίου	ἑσπερίου	ἑσπερίου			n
1.1.1@ὧν	ὧν	ὧν			n
1.1.1@τὴν[3]	τὴν	τήν			n
1.1.1@εἴδησιν	εἴδησιν	εἴδησιν			n
1.1.1@ἐς	ἐς	ἐς			n
1.1.1@ὅσον	ὅσον	ὅσον			n
1.1.1@ἐφικτὸν	ἐφικτὸν	ἐφικτόν			n
1.1.1@ἀνθρώποις	ἀνθρώποις	ἀνθρώποις			n
1.1.1@ἡ[2]	ἡ	ἡ			n
1.1.1@τῶν[4]	τῶν	τῶν			n
1.1.1@πολλῶν	πολλῶν	πολλῶν			n
1.1.1@σπουδὴ	σπουδὴ	σπουδή			n
1.1.1@καὶ[2]	καὶ	καί			n
1.1.1@φιλομαθία	φιλομαθία	φιλομαθία			n
1.1.1@σαφῆ	σαφῆ	σαφῆ			n
1.1.1@κατέστησεν	κατέστησεν	κατέστησεν			n
1.1.1@ἐκ	ἐκ	ἐκ			n
1.1.1@τῆς[3]	τῆς	τῆς			n
1.1.1@γεωγραφίας[3]	γεωγραφίας	γεωγραφίας			n
1.1.1@τοῦ[5]	τοῦ	τοῦ			n
1.1.1@θειοτάτου	θειοτάτου	θειοτάτου			n
1.1.1@καὶ[3]	καὶ	καί			n
1.1.1@σοφωτάτου	σοφωτάτου	σοφωτάτου			n
1.1.1@Πτολομαίου	Πτολομαίου	πτολομαίου			n
1.1.1@ἔκ	ἔκ	ἔκ			n
1.1.1@τε[6]	τε	τέ			n
1.1.1@τῆς[4]	τῆς	τῆς			n
1.1.1@Πρωταγόρου	Πρωταγόρου	πρωταγόρου			n
1.1.1@τῶν[5]	τῶν	τῶν			n
1.1.1@σταδίων	σταδίων	σταδίων			n
1.1.1@ἀναμετρήσεως	ἀναμετρήσεως	ἀναμετρήσεως			n
1.1.1@ἣν[2]	ἣν	ἥν			n
1.1.1@τοῖς[3]	τοῖς	τοῖς			n
1.1.1@οἰκείοις	οἰκείοις	οἰκείοις			n
1.1.1@τῆς[5]	τῆς	τῆς			n
1.1.1@γεωγραφίας[4]	γεωγραφίας	γεωγραφίας			n
1.1.1@βιβλίοις[2]	βιβλίοις	βιβλίοις			n
1.1.1@προστέθεικεν	προστέθεικεν	προστέθεικεν			n
1.1.1@ἔτι	ἔτι	ἔτι			n
1.1.1@μὴν	μὴν	μήν			n
1.1.1@καὶ[4]	καὶ	καί			n
1.1.1@ἑτέρων	ἑτέρων	ἑτέρων			n
1.1.1@πλείστων	πλείστων	πλείστων			n
1.1.1@ἀρχαίων	ἀρχαίων	ἀρχαίων			n
1.1.1@ἀνδρῶν	ἀνδρῶν	ἀνδρῶν			n
1.1.1@τὸν[6]	τὸν	τόν			n
1.1.1@περίπλουν[3]	περίπλουν	περίπλουν			n
1.1.1@ἀναγράψαι	ἀναγράψαι	ἀναγράψαι			n
1.1.1@προειλόμεθα	προειλόμεθα	προειλόμεθα			n
1.1.1@ἐν[5]	ἐν	ἐν			n
1.1.1@βιβλίοις[3]	βιβλίοις	βιβλίοις			n
1.1.1@δυσὶ	δυσὶ	δυσί			n
1.1.1@τὸν[7]	τὸν	τόν			n
1.1.1@μὲν[2]	μὲν	μέν			n
1.1.1@ἑῷον	ἑῷον	ἑῷον			n
1.1.1@καὶ[5]	καὶ	καί			n
1.1.1@μεσημβρινὸν	μεσημβρινὸν	μεσημβρινόν			n
1.1.1@ὠκεανὸν	ὠκεανὸν	ὠκεανόν			n
1.1.1@ἐν[6]	ἐν	ἐν			n
1.1.1@τῷ	τῷ	τῷ			n
1.1.1@προτέρῳ	προτέρῳ	προτέρῳ			n
1.1.1@βιβλίῳ	βιβλίῳ	βιβλίῳ			n
1.1.1@τὸν[8]	τὸν	τόν			n
1.1.1@δʼ	δʼ	δʼ			n
1.1.1@ἑσπέριον	ἑσπέριον	ἑσπέριον			n
1.1.1@καὶ[6]	καὶ	καί			n
1.1.1@τὸν[9]	τὸν	τόν			n
1.1.1@ἀρκτῷον	ἀρκτῷον	ἀρκτῷον			n
1.1.1@ἐν[7]	ἐν	ἐν			n
1.1.1@τῷ[3]	τῷ	τῷ			n
1.1.1@δευτέρῳ	δευτέρῳ	δευτέρῳ			n
1.1.1@ἅμα	ἅμα	ἅμα			n
1.1.1@ταῖς	ταῖς	ταῖς			n
1.1.1@ἐν[8]	ἐν	ἐν			n
1.1.1@αὐτοῖς	αὐτοῖς	αὐτοῖς			n
1.1.1@κειμέναις	κειμέναις	κειμέναις			n
1.1.1@μεγίσταις	μεγίσταις	μεγίσταις			n
1.1.1@νήσοις	νήσοις	νήσοις			n
1.1.1@τῇ	τῇ	τῇ			n
1.1.1@τε[7]	τε	τέ			n
1.1.1@Ταπροβάνῃ	Ταπροβάνῃ	ταπροβάνῃ			n
1.1.1@καλουμένῃ	καλουμένῃ	καλουμένῃ			n
1.1.1@τῇ[2]	τῇ	τῇ			n
1.1.1@Παλαισιμούνδου	Παλαισιμούνδου	παλαισιμούνδου			n
1.1.1@λεγομένῃ	λεγομένῃ	λεγομένῃ			n
1.1.1@πρότερον	πρότερον	πρότερον			n
1.1.1@καὶ[7]	καὶ	καί			n
1.1.1@ταῖς[2]	ταῖς	ταῖς			n
1.1.1@Πρεττανικαῖς	Πρεττανικαῖς	πρεττανικαῖς			n
1.1.1@ἀμφοτέραις	ἀμφοτέραις	ἀμφοτέραις			n
1.1.1@νήσοις[2]	νήσοις	νήσοις			n
1.1.1@ὧν[2]	ὧν	ὧν			n
1.1.1@τὴν[4]	τὴν	τήν			n
1.1.1@μὲν[3]	μὲν	μέν			n
1.1.1@πρώτην	πρώτην	πρώτην			n
1.1.1@κατὰ[2]	κατὰ	κατά			n
1.1.1@τὸ[12]	τὸ	τό			n
1.1.1@μεσαίτατον	μεσαίτατον	μεσαίτατον			n
1.1.1@τοῦ[6]	τοῦ	τοῦ			n
1.1.1@Ἰνδικοῦ	Ἰνδικοῦ	ἰνδικοῦ			n
1.1.1@πελάγους	πελάγους	πελάγους			n
1.1.1@κεῖσθαι	κεῖσθαι	κεῖσθαι			n
1.1.1@συνέστηκε	συνέστηκε	συνέστηκε			n
1.1.1@τὰς[3]	τὰς	τάς			n
1.1.1@δʼ[2]	δʼ	δʼ			n
1.1.1@ἑτέρας	ἑτέρας	ἑτέρας			n
1.1.1@δύο	δύο	δύο			n
1.1.1@ἐν[9]	ἐν	ἐν			n
1.1.1@τῷ[4]	τῷ	τῷ			n
1.1.1@ἀρκτῴῳ	ἀρκτῴῳ	ἀρκτῴῳ			n
1.1.1@ὠκεανῷ	ὠκεανῷ	ὠκεανῷ			n
1.1.2@2	2	2			n
1.1.2@Εἰδὼς	Εἰδὼς	εἰδώς			n
1.1.2@δὲ	δὲ	δέ			n
1.1.2@καὶ	καὶ	καί			n
1.1.2@ἑτέρους	ἑτέρους	ἑτέρους			n
1.1.2@τῶν	τῶν	τῶν			n
1.1.2@παλαιῶν	παλαιῶν	παλαιῶν			n
1.1.2@περὶ	περὶ	περί			n
1.1.2@τὴν	τὴν	τήν			n
1.1.2@τοιαύτην	τοιαύτην	τοιαύτην			n
1.1.2@σπουδάσαντας	σπουδάσαντας	σπουδάσαντας			n
1.1.2@ὑπόθεσιν	ὑπόθεσιν	ὑπόθεσιν			n
1.1.2@καὶ[2]	καὶ	καί			n
