subref	form	norm	lemma	tag	curated
prologue.1@ΕΤΟΥΣ	ΕΤΟΥΣ	ετους			n
prologue.1@δευτέρου	δευτέρου	δευτέρου			n
prologue.1@βασιλεύοντος	βασιλεύοντος	βασιλεύοντος			n
prologue.1@Ἀρταξέρξου	Ἀρταξέρξου	ἀρταξέρξου			n
prologue.1@τοῦ	τοῦ	τοῦ			n
prologue.1@μεγάλου	μεγάλου	μεγάλου			n
prologue.1@Β	Β	β			n
prologue.1@βασιλέως	βασιλέως	βασιλέως			n
prologue.1@τῇ	τῇ	τῇ			n
prologue.1@μιᾷ	μιᾷ	μιᾷ			n
prologue.1@τοῦ[2]	τοῦ	τοῦ			n
prologue.1@Νεισὰ	Νεισὰ	νεισά			n
prologue.1@ἐνύπνιον	ἐνύπνιον	ἐνύπνιον			n
prologue.1@ἴδεν	ἴδεν	ἴδεν			n
prologue.1@Μαρδοχαῖος	Μαρδοχαῖος	μαρδοχαῖος			n
prologue.1@ὁ	ὁ	ὁ			n
prologue.1@τοῦ[3]	τοῦ	τοῦ			n
prologue.1@Ἰαείρου	Ἰαείρου	ἰαείρου			n
prologue.1@τοῦ[4]	τοῦ	τοῦ			n
prologue.1@Σεμεείου	Σεμεείου	σεμεείου			n
prologue.1@τοῦ[5]	τοῦ	τοῦ			n
prologue.1@Κεισαίου	Κεισαίου	κεισαίου			n
prologue.1@ἐκ	ἐκ	ἐκ			n
prologue.1@φυλῆς	φυλῆς	φυλῆς			n
prologue.1@Βενιαμείν	Βενιαμείν	βενιαμείν			n
prologue.2@ἄνθρωπος	ἄνθρωπος	ἄνθρωπος			n
prologue.2@Ἰουδαῖος	Ἰουδαῖος	ἰουδαῖος			n
prologue.2@οἰκῶν	οἰκῶν	οἰκῶν			n
prologue.2@ἐν	ἐν	ἐν			n
prologue.2@Σούσοις	Σούσοις	σούσοις			n
prologue.2@τῇ	τῇ	τῇ			n
prologue.2@πόλει	πόλει	πόλει			n
prologue.2@ἄνθρωπος[2]	ἄνθρωπος	ἄνθρωπος			n
prologue.2@μέγας	μέγας	μέγας			n
prologue.2@θεραπεύων	θεραπεύων	θεραπεύων			n
prologue.2@ἐν[2]	ἐν	ἐν			n
prologue.2@τῇ[2]	τῇ	τῇ			n
prologue.2@αὐλῇ	αὐλῇ	αὐλῇ			n
prologue.2@τοῦ	τοῦ	τοῦ			n
prologue.2@βασιλέως	βασιλέως	βασιλέως			n
prologue.3@ἦν	ἦν	ἦν			n
prologue.3@δὲ	δὲ	δέ			n
prologue.3@ἐκ	ἐκ	ἐκ			n
prologue.3@τῆς	τῆς	τῆς			n
prologue.3@αἰχμαλωσίας	αἰχμαλωσίας	αἰχμαλωσίας			n
prologue.3@ἧς	ἧς	ἧς			n
prologue.3@ᾐχμαλώτευσεν	ᾐχμαλώτευσεν	ᾐχμαλώτευσεν			n
prologue.3@Ναβουχοδονοσὸρ	Ναβουχοδονοσὸρ	ναβουχοδονοσόρ			n
prologue.3@βασιλεὺς	βασιλεὺς	βασιλεύς			n
prologue.3@Βαβυλῶνος	Βαβυλῶνος	βαβυλῶνος			n
prologue.3@ἐξ	ἐξ	ἐκ			n
prologue.3@Ἰερουσαλὴμ	Ἰερουσαλὴμ	ἰερουσαλήμ			n
prologue.3@μετὰ	μετὰ	μετά			n
prologue.3@Ἰεχονίου	Ἰεχονίου	ἰεχονίου			n
prologue.3@τοῦ	τοῦ	τοῦ			n
prologue.3@βασιλέως	βασιλέως	βασιλέως			n
prologue.3@τῆς[2]	τῆς	τῆς			n
prologue.3@Ἰουδαίας	Ἰουδαίας	ἰουδαίας			n
prologue.4@καὶ	καὶ	καί			n
prologue.4@τοῦτο	τοῦτο	τοῦτο			n
prologue.4@αὐτοῦ	αὐτοῦ	αὐτοῦ			n
prologue.4@τὸ	τὸ	τό			n
prologue.4@ἐνύπνιον	ἐνύπνιον	ἐνύπνιον			n
prologue.4@καὶ[2]	καὶ	καί			n
prologue.4@ἰδοὺ	ἰδοὺ	ἰδού			n
prologue.4@φωναὶ	φωναὶ	φωναί			n
prologue.4@καὶ[3]	καὶ	καί			n
prologue.4@θόρυβος	θόρυβος	θόρυβος			n
prologue.4@βρονταὶ	βρονταὶ	βρονταί			n
prologue.4@καὶ[4]	καὶ	καί			n
prologue.4@σεισμός	σεισμός	σεισμός			n
prologue.4@τάραχος	τάραχος	τάραχος			n
prologue.4@ἐπὶ	ἐπὶ	ἐπί			n
prologue.4@τῆς	τῆς	τῆς			n
prologue.4@γῆς	γῆς	γῆς			n
prologue.5@καὶ	καὶ	καί			n
prologue.5@ἰδοὺ	ἰδοὺ	ἰδού			n
prologue.5@δύο	δύο	δύο			n
prologue.5@δράκοντες	δράκοντες	δράκοντες			n
prologue.5@μέγαλοι	μέγαλοι	μέγαλοι			n
prologue.5@ἕτοιμοι	ἕτοιμοι	ἕτοιμοι			n
prologue.5@προῆλθον	προῆλθον	προῆλθον			n
prologue.5@ἀμφότεροι	ἀμφότεροι	ἀμφότεροι			n
prologue.5@παλαίειν	παλαίειν	παλαίειν			n
prologue.5@καὶ[2]	καὶ	καί			n
prologue.5@ἐγένετο	ἐγένετο	ἐγένετο			n
prologue.5@ὐτῶν	ὐτῶν	ὐτῶν			n
prologue.5@φωνὴ	φωνὴ	φωνή			n
prologue.5@μεγάλη	μεγάλη	μεγάλη			n
prologue.6@καὶ	καὶ	καί			n
prologue.6@τῇ	τῇ	τῇ			n
prologue.6@φωνῇ	φωνῇ	φωνῇ			n
prologue.6@αὐτῶν	αὐτῶν	αὐτῶν			n
prologue.6@ἡτοιμάσθη	ἡτοιμάσθη	ἡτοιμάσθη			n
prologue.6@πᾶν	πᾶν	πᾶν			n
prologue.6@ἔθνος	ἔθνος	ἔθνος			n
prologue.6@εἰς	εἰς	εἰς			n
prologue.6@πόλεμον	πόλεμον	πόλεμον			n
prologue.6@ὥστε	ὥστε	ὥστε			n
prologue.6@πολεμῆσαι	πολεμῆσαι	πολεμῆσαι			n
prologue.6@δικαίων	δικαίων	δικαίων			n
prologue.6@ἔθνος[2]	ἔθνος	ἔθνος			n
prologue.7@καὶ	καὶ	καί			n
prologue.7@ἰδοὺ	ἰδοὺ	ἰδού			n
prologue.7@ἡμέρα	ἡμέρα	ἡμέρα			n
prologue.7@σκότους	σκότους	σκότους			n
prologue.7@καὶ[2]	καὶ	καί			n
prologue.7@γνόφου	γνόφου	γνόφου			n
prologue.7@θλίψις	θλίψις	θλίψις			n
prologue.7@καὶ[3]	καὶ	καί			n
prologue.7@στενοχωρία	στενοχωρία	στενοχωρία			n
prologue.7@κάκωσις	κάκωσις	κάκωσις			n
prologue.7@καὶ[4]	καὶ	καί			n
prologue.7@τάραχος	τάραχος	τάραχος			n
prologue.7@μέγας	μέγας	μέγας			n
prologue.7@ἐπὶ	ἐπὶ	ἐπί			n
prologue.7@τῆς	τῆς	τῆς			n
prologue.7@γῆς	γῆς	γῆς			n
prologue.8@καὶ	καὶ	καί			n
prologue.8@ἐταράχθη	ἐταράχθη	ἐταράχθη			n
prologue.8@δίκαιον	δίκαιον	δίκαιον			n
prologue.8@πᾶν	πᾶν	πᾶν			n
prologue.8@ἔθνος	ἔθνος	ἔθνος			n
prologue.8@φοβούμενοι	φοβούμενοι	φοβούμενοι			n
prologue.8@τὰ	τὰ	τά			n
prologue.8@ἑαυτῶν	ἑαυτῶν	ἑαυτῶν			n
prologue.8@κακά	κακά	κακά			n
prologue.8@καὶ[2]	καὶ	καί			n
prologue.8@ἡτοιμάσθησαν	ἡτοιμάσθησαν	ἡτοιμάσθησαν			n
prologue.8@ἀπολέσθαι	ἀπολέσθαι	ἀπολέσθαι			n
prologue.9@καὶ	καὶ	καί			n
prologue.9@ἐβόησαν	ἐβόησαν	ἐβόησαν			n
prologue.9@πρὸς	πρὸς	πρός			n
prologue.9@τὸν	τὸν	τόν			n
prologue.9@θεόν	θεόν	θεόν			n
prologue.9@ἀπὸ	ἀπὸ	ἀπό			n
prologue.9@δὲ	δὲ	δέ			n
prologue.9@τῆς	τῆς	τῆς			n
prologue.9@βοῆς	βοῆς	βοῆς			n
prologue.9@αὐτῶν	αὐτῶν	αὐτῶν			n
prologue.9@ἐγένετο	ἐγένετο	ἐγένετο			n
prologue.9@ὡσανεὶ	ὡσανεὶ	ὡσανεί			n
prologue.9@ἀπὸ[2]	ἀπὸ	ἀπό			n
prologue.9@μικρᾶς	μικρᾶς	μικρᾶς			n
prologue.9@πηγῆς	πηγῆς	πηγῆς			n
prologue.9@ποταμὸς	ποταμὸς	ποταμός			n
prologue.9@μέγας	μέγας	μέγας			n
prologue.9@ὕδωρ	ὕδωρ	ὕδωρ			n
prologue.9@πολύ	πολύ	πολύ			n
prologue.10@φῶς	φῶς	φῶς			n
prologue.10@καὶ	καὶ	καί			n
prologue.10@ὁ	ὁ	ὁ			n
prologue.10@ἥλιος	ἥλιος	ἥλιος			n
prologue.10@ἀνέτειλεν	ἀνέτειλεν	ἀνέτειλεν			n
prologue.10@καὶ[2]	καὶ	καί			n
prologue.10@οἱ	οἱ	οἱ			n
prologue.10@ταπεινοὶ	ταπεινοὶ	ταπεινοί			n
prologue.10@ὑψώθησαν	ὑψώθησαν	ὑψώθησαν			n
prologue.10@καὶ[3]	καὶ	καί			n
prologue.10@κατέφαγον	κατέφαγον	κατέφαγον			n
prologue.10@τοὺς	τοὺς	τούς			n
prologue.10@ἐνδόξους	ἐνδόξους	ἐνδόξους			n
prologue.11@καὶ	καὶ	καί			n
prologue.11@διεγερθεὶς	διεγερθεὶς	διεγερθείς			n
prologue.11@Μαρδοχαῖος	Μαρδοχαῖος	μαρδοχαῖος			n
prologue.11@ἑωρακὼς	ἑωρακὼς	ἑωρακώς			n
prologue.11@τὸ	τὸ	τό			n
prologue.11@ἐνύπνιον	ἐνύπνιον	ἐνύπνιον			n
prologue.11@τοῦτο	τοῦτο	τοῦτο			n
prologue.11@καὶ[2]	καὶ	καί			n
prologue.11@τί	τί	τί			n
prologue.11@ὁ	ὁ	ὁ			n
prologue.11@θεὸς	θεὸς	θεός			n
prologue.11@βεβούλευται	βεβούλευται	βεβούλευται			n
prologue.11@ποιῆσαι	ποιῆσαι	ποιῆσαι			n
prologue.11@εἶχεν	εἶχεν	εἶχεν			n
prologue.11@αὐτὸ	αὐτὸ	αὐτό			n
prologue.11@ἐν[2]	ἐν	ἐν			n
prologue.11@Inscr	Inscr	inscr			n
prologue.11@Εσθηρ	Εσθηρ	εσθηρ			n
prologue.11@BU	BU	bu			n
prologue.11@05D0A	05D0A	05d0a			n
prologue.11@mutil	mutil	mutil			n
prologue.11@Α	Α	α			n
prologue.11@1	1	1			n
prologue.11@Αρταρ	Αρταρ	αρταρ			n
prologue.11@ξερξου	ξερξου	ξερξου			n
prologue.11@A[2]	A	a			n
prologue.11@om	om	om			n
prologue.11@βασιλεως	βασιλεως	βασιλεως			n
prologue.11@U[2]	U	u			n
prologue.11@05D0A[2]	05D0A	05d0a			n
prologue.11@U[3]	U	u			n
prologue.11@05D0A[3]	05D0A	05d0a			n
prologue.11@Nισα	Nισα	nισα			n
prologue.11@U[4]	U	u			n
prologue.11@05D0[4]	05D0	05d0			n
prologue.11@σαν	σαν	σαν			n
prologue.11@U[5]	U	u			n
prologue.11@05D0[5]	05D0	05d0			n
prologue.11@A[5]	A	a			n
prologue.11@ειδεν	ειδεν	ειδεν			n
prologue.11@BᵃᵇU	BᵃᵇU	bᵃᵇu			n
prologue.11@05D0[6]	05D0	05d0			n
prologue.11@Ιαειρου	Ιαειρου	ιαειρου			n
prologue.11@U[7]	U	u			n
prologue.11@05D0A[4]	05D0A	05d0a			n
prologue.11@Σεμειου	Σεμειου	σεμειου			n
prologue.11@U[8]	U	u			n
prologue.11@05D0A[5]	05D0A	05d0a			n
prologue.11@φυλης	φυλης	φυλης			n
prologue.11@pr	pr	pr			n
prologue.11@της	της	της			n
prologue.11@U[9]	U	u			n
prologue.11@05D0c	05D0c	05d0c			n
prologue.11@aA	aA	aa			n
prologue.11@2	2	2			n
prologue.11@εν[3]	εν	εν			n
prologue.11@Σουσοις	Σουσοις	σουσοις			n
prologue.11@εν[4]	εν	εν			n
prologue.11@μεσ	μεσ	μεσ			n
prologue.11@οις[2]	οις	οις			n
prologue.11@A[9]	A	a			n
prologue.11@vid	vid	vid			n
prologue.11@εν[5]	εν	εν			n
prologue.11@μεσου	μεσου	μεσου			n
prologue.11@σοις[2]	σοις	σοις			n
prologue.11@sic	sic	sic			n
prologue.11@A[10]	A	a			n
prologue.11@3	3	3			n
prologue.11@βα-	βα-	βα-			n
prologue.11@σιλευς	σιλευς	σιλευς			n
prologue.11@pr[2]	pr	pr			n
prologue.11@ο[16]	ο	ο			n
prologue.11@U[10]	U	u			n
prologue.11@05D0c[2]	05D0c	05d0c			n
prologue.11@aA[2]	aA	aa			n
prologue.11@4	4	4			n
prologue.11@και	και	και			n
prologue.11@θορυβος	θορυβος	θορυβος			n
prologue.11@θορυβου	θορυβου	θορυβου			n
prologue.11@A[12]	A	a			n
prologue.11@ταραχος	ταραχος	ταραχος			n
prologue.11@pr[3]	pr	pr			n
prologue.11@και[2]	και	και			n
prologue.11@U[11]	U	u			n
prologue.11@05D0c[3]	05D0c	05d0c			n
prologue.11@aA[3]	aA	aa			n
prologue.11@5[12]	5	5			n
prologue.11@μεγαλοι	μεγαλοι	μεγαλοι			n
prologue.11@δυο	δυο	δυο			n
prologue.11@U[12]	U	u			n
prologue.11@05D0[12]	05D0	05d0			n
prologue.11@improb	improb	improb			n
prologue.11@δυο[2]	δυο	δυο			n
prologue.11@U[13]	U	u			n
prologue.11@05D0[13]	05D0	05d0			n
prologue.11@προσηλθον	προσηλθον	προσηλθον			n
prologue.11@A[14]	A	a			n
prologue.11@εγενοντο	εγενοντο	εγενοντο			n
prologue.11@A[15]	A	a			n
prologue.11@φωναι	φωναι	φωναι			n
prologue.11@μεγαλοι[2]	μεγαλοι	μεγαλοι			n
prologue.11@A[16]	A	a			n
prologue.11@7	7	7			n
prologue.11@γνοφους	γνοφους	γνοφους			n
prologue.11@A[17]	A	a			n
prologue.11@om[2]	om	om			n
prologue.11@στενοχωρια	στενοχωρια	στενοχωρια			n
prologue.11@A[18]	A	a			n
prologue.11@om[3]	om	om			n
prologue.11@και[3]	και	και			n
prologue.11@4[2]	4	4			n
prologue.11@A[19]	A	a			n
prologue.11@8	8	8			n
prologue.11@παν	παν	παν			n
prologue.11@εθνος	εθνος	εθνος			n
prologue.11@δικαιον	δικαιον	δικαιον			n
prologue.11@A[20]	A	a			n
prologue.11@9	9	9			n
prologue.11@ωσανει	ωσανει	ωσανει			n
prologue.11@ως[2]	ως	ως			n
prologue.11@αν[4]	αν	αν			n
prologue.11@U[14]	U	u			n
prologue.11@05D0[14]	05D0	05d0			n
prologue.11@om[4]	om	om			n
prologue.11@A[21]	A	a			n
prologue.11@10	10	10			n
prologue.11@φως	φως	φως			n
prologue.11@φωτος	φωτος	φωτος			n
prologue.11@U[15]	U	u			n
prologue.11@05D0[15]	05D0	05d0			n
prologue.11@φως[2]	φως	φως			n
prologue.11@U[16]	U	u			n
prologue.11@05D0c[4]	05D0c	05d0c			n
prologue.11@a[4]	a	a			n
prologue.11@pr[5]	pr	pr			n
prologue.11@και[5]	και	και			n
prologue.11@A[22]	A	a			n
prologue.11@και[6]	και	και			n
prologue.11@1[3]	1	1			n
prologue.11@om[5]	om	om			n
prologue.11@U[17]	U	u			n
prologue.11@05D0[17]	05D0	05d0			n
prologue.11@hab	hab	hab			n
prologue.11@U[18]	U	u			n
prologue.11@05D0c[5]	05D0c	05d0c			n
prologue.11@ᵃ[2]	ᵃ	ᵃ			n
prologue.11@11	11	11			n
prologue.11@εωρακως	εωρακως	εωρακως			n
prologue.11@pr[6]	pr	pr			n
prologue.11@ο[36]	ο	ο			n
prologue.11@U[19]	U	u			n
prologue.11@05D0Α	05D0Α	05d0α			n
prologue.11@βεβουλευται	βεβουλευται	βεβουλευται			n
prologue.11@βουλευεται	βουλευεται	βουλευεται			n
prologue.11@A[23]	A	a			n
prologue.11@αυτο	αυτο	αυτο			n
prologue.11@το[6]	το	το			n
prologue.11@ενυπνιον	ενυπνιον	ενυπνιον			n
prologue.11@τουτο	τουτο	τουτο			n
prologue.11@A[24]	A	a			n
prologue.11@Β	Β	β			n
prologue.11@τῇ	τῇ	τῇ			n
prologue.11@καρδία	καρδία	καρδία			n
prologue.11@καὶ[3]	καὶ	καί			n
prologue.11@ἐν[3]	ἐν	ἐν			n
prologue.11@παντὶ	παντὶ	παντί			n
