subref	form	norm	lemma	tag	curated
1@ΠΕΡΙ	ΠΕΡΙ	περι			n
1@ΓΟΝΗΣ	ΓΟΝΗΣ	γονης			n
1@ΠΕΡΙ[2]	ΠΕΡΙ	περι			n
1@ΦΥΣΙΟΣ	ΦΥΣΙΟΣ	φυσιος			n
1@ΠΑΙΔΙΟΥ	ΠΑΙΔΙΟΥ	παιδιου			n
1@ΠΕΡΙ[3]	ΠΕΡΙ	περι			n
1@ΝΟΥΣΩΝ	ΝΟΥΣΩΝ	νουσων			n
1@ΤΟ	ΤΟ	το			n
1@ΤΕΤΑΡΤΟΝ	ΤΕΤΑΡΤΟΝ	τεταρτον			n
1@1	1	1			n
1@Νόμος	Νόμος	νόμος	νόμος		n
1@μὲν	μὲν	μέν	μέν		n
1@πάντα	πάντα	πάντα	πᾶς		n
1@κρατύνει	κρατύνει	κρατύνει	κρατύνω		n
1@ἡ	ἡ	ἡ	ὁ		n
1@δὲ	δὲ	δέ	δέ		n
1@γονὴ	γονὴ	γονή	γονή		n
1@τοῦ	τοῦ	τοῦ	ὁ		n
1@ἀνδρὸς	ἀνδρὸς	ἀνδρός	ἀνήρ		n
1@ἔρχεται	ἔρχεται	ἔρχεται	ἔρχομαι		n
1@ἀπὸ	ἀπὸ	ἀπό	ἀπό		n
1@παντὸς	παντὸς	παντός	πᾶς		n
1@τοῦ[2]	τοῦ	τοῦ	ὁ		n
1@ὑγροῦ	ὑγροῦ	ὑγροῦ			n
1@τοῦ[3]	τοῦ	τοῦ	ὁ		n
1@ἐν	ἐν	ἐν	ἐν		n
1@τῷ	τῷ	τῷ	ὁ		n
1@σώματι	σώματι	σώματι	σῶμα		n
1@ἐόντος	ἐόντος	ἐόντος	εἰμί		n
1@τὸ[2]	τὸ	τό	ὁ		n
1@ἰσχυρότατον	ἰσχυρότατον	ἰσχυρότατον	ἰσχυρός		n
1@ἀποκριθέν	ἀποκριθέν	ἀποκριθέν			n
1@τούτου	τούτου	τούτου	οὗτος		n
1@δὲ[2]	δὲ	δέ	δέ		n
1@ἱστόριον	ἱστόριον	ἱστόριον			n
1@τόδε	τόδε	τόδε	ὅδε		n
1@ὅτι	ὅτι	ὅτι	ὅτι2		n
1@ἀποκρίνεται	ἀποκρίνεται	ἀποκρίνεται	ἀποκρίνω		n
1@τὸ[3]	τὸ	τό	ὁ		n
1@ἰσχυρότατον[2]	ἰσχυρότατον	ἰσχυρότατον	ἰσχυρός		n
1@ὅτι[2]	ὅτι	ὅτι	ὅτι2		n
1@ἐπὴν	ἐπὴν	ἐπήν			n
1@λαγνεύσωμεν	λαγνεύσωμεν	λαγνεύσωμεν			n
1@σμικρὸν	σμικρὸν	σμικρόν	μικρός		n
1@οὕτω	οὕτω	οὕτω	οὕτως		n
1@μεθέντες	μεθέντες	μεθέντες			n
1@ἀσθενέες	ἀσθενέες	ἀσθενέες	ἀσθενής		n
1@γινόμεθα	γινόμεθα	γινόμεθα	γίγνομαι		n
1@Ἔχει	Ἔχει	ἔχει			n
1@δὲ[3]	δὲ	δέ	δέ		n
1@οὕτω[2]	οὕτω	οὕτω	οὕτως		n
1@φλέβες	φλέβες	φλέβες			n
1@καὶ	καὶ	καί	καί		n
1@νεῦρα	νεῦρα	νεῦρα	νεῦρον		n
1@ἀπὸ[2]	ἀπὸ	ἀπό	ἀπό		n
1@παντὸς[2]	παντὸς	παντός	πᾶς		n
1@τοῦ[4]	τοῦ	τοῦ	ὁ		n
1@σώματος	σώματος	σώματος	σῶμα		n
1@τείνουσιν	τείνουσιν	τείνουσιν	τείνω		n
1@ἐς	ἐς	ἐς	εἰς		n
1@τὸ[5]	τὸ	τό	ὁ		n
1@αἰδοῖον	αἰδοῖον	αἰδοῖον	αἰδοῖον		n
1@οἷσιν	οἷσιν	οἷσιν			n
1@ὑποτριβομένοισι	ὑποτριβομένοισι	ὑποτριβομένοισι			n
1@καὶ[2]	καὶ	καί	καί		n
1@θερμαινομένοισι	θερμαινομένοισι	θερμαινομένοισι			n
1@καὶ[3]	καὶ	καί	καί		n
1@πληρευμένοισιν	πληρευμένοισιν	πληρευμένοισιν			n
1@ὥσπερ	ὥσπερ	ὥσπερ	ὥσπερ		n
1@κνησμὸς	κνησμὸς	κνησμός	κνησμός		n
1@ἐμπίπτει	ἐμπίπτει	ἐμπίπτει	ἐμπίπτω		n
1@καὶ[4]	καὶ	καί	καί		n
1@τῷ[2]	τῷ	τῷ	τῷ		n
1@σώματι[2]	σώματι	σώματι	σῶμα		n
1@παντὶ	παντὶ	παντί	πᾶς		n
1@ἡδονὴ	ἡδονὴ	ἡδονή	ἡδονή		n
1@καὶ[5]	καὶ	καί	καί		n
1@θέρμη	θέρμη	θέρμη	θέρμη		n
1@ἐκ	ἐκ	ἐκ	ἐκ		n
1@τούτου[2]	τούτου	τούτου	οὗτος		n
1@παραγίνεται	παραγίνεται	παραγίνεται	παραγίγνομαι		n
1@τριβομένου	τριβομένου	τριβομένου	τρίβω		n
1@δὲ[4]	δὲ	δέ	δέ		n
1@τοῦ[5]	τοῦ	τοῦ	ὁ		n
1@αἰδοίου	αἰδοίου	αἰδοίου	αἰδοῖος		n
1@καὶ[6]	καὶ	καί	καί		n
1@τοῦ[6]	τοῦ	τοῦ	ὁ		n
1@ἀνθρώπου	ἀνθρώπου	ἀνθρώπου	ἄνθρωπος		n
1@κινευμένου	κινευμένου	κινευμένου	κινέω		n
1@τὸ[6]	τὸ	τό	ὁ		n
1@ὑγρὸν	ὑγρὸν	ὑγρόν	ὑγρός		n
1@θερμαίνεται	θερμαίνεται	θερμαίνεται	θερμαίνω		n
1@ἐν[2]	ἐν	ἐν	ἐν		n
1@τῷ[3]	τῷ	τῷ	ὁ		n
1@σώματι[3]	σώματι	σώματι	σῶμα		n
1@καὶ[7]	καὶ	καί	καί		n
1@διαχέεται	διαχέεται	διαχέεται	διαχέω		n
1@καὶ[8]	καὶ	καί	καί		n
1@κλονέεται	κλονέεται	κλονέεται			n
1@ὑπὸ	ὑπὸ	ὑπό	ὑπό		n
1@τῆς	τῆς	τῆς	ὁ		n
1@κινήσιος	κινήσιος	κινήσιος	κίνησις		n
1@καὶ[9]	καὶ	καί	καί		n
1@ἀφρέει	ἀφρέει	ἀφρέει	ἀφρέω		n
1@καθάπερ	καθάπερ	καθάπερ	καθά		n
1@καὶ[10]	καὶ	καί	καί		n
1@τἄλλα	τἄλλα	τἄλλα			n
1@ὑγρὰ	ὑγρὰ	ὑγρά	ὑγρός		n
1@ξύμπαντα	ξύμπαντα	ξύμπαντα	σύμπας		n
1@κλονεύμενα	κλονεύμενα	κλονεύμενα			n
1@ἀφρέει[2]	ἀφρέει	ἀφρέει	ἀφρέω		n
1@οὕτω[3]	οὕτω	οὕτω	οὕτως		n
1@δὲ[5]	δὲ	δέ	δέ		n
1@κἀν	κἀν	κἀν	ἐν		n
1@τῷ[4]	τῷ	τῷ	τῷ		n
1@ἀνθρώπῳ	ἀνθρώπῳ	ἀνθρώπῳ	ἄνθρωπος		n
