subref	form	norm	lemma	tag	curated
1@Χθονὸς	Χθονὸς	χθονός	χθών		n
1@μὲν	μὲν	μέν	μέν		n
1@ἐς	ἐς	ἐς	εἰς		n
1@τηλουρὸν	τηλουρὸν	τηλουρόν	τηλουρός		n
1@ἥκομεν	ἥκομεν	ἥκομεν	ἥκω		n
1@πέδον	πέδον	πέδον	πέδον		n
2@Σκύθην	Σκύθην	σκύθην	Σκύθης		n
2@ἐς	ἐς	ἐς	εἰς		n
2@οἶμον	οἶμον	οἶμον	οἶμος		n
2@ἄβατον	ἄβατον	ἄβατον			n
2@ἄβατον[2]	ἄβατον	ἄβατον	ἄβατος		n
2@schol	schol	schol			n
2@Rav	Rav	rav			n
2@Ar	Ar	ar			n
2@Ran	Ran	ran			n
2@814	814	814			n
2@et	et	et			n
2@recc	recc	recc			n
2@ἄβατόν	ἄβατόν	ἄβατον			n
2@τ[4]	τ	τ			n
2@M	M	m			n
2@ἄβροτον	ἄβροτον	ἄβροτον			n
2@e[3]	e	e			n
2@Suida	Suida	suida			n
2@et[2]	et	et			n
2@schol[2]	schol	schol			n
2@Hom	Hom	hom			n
2@Il	Il	il			n
2@xiv	xiv	xiv			n
2@78	78	78			n
2@Porson	Porson	porson			n
2@εἰς	εἰς	εἰς	εἰς		n
2@ἐρημίαν	ἐρημίαν	ἐρημίαν	ἐρημία		n
3@Ἥφαιστε	Ἥφαιστε	ἥφαιστε	Ἥφαιστος		n
3@σοὶ	σοὶ	σοί			n
3@δὲ	δὲ	δέ	δέ		n
3@χρὴ	χρὴ	χρή	χρή		n
3@μέλειν	μέλειν	μέλειν	μέλω		n
3@ἐπιστολὰς	ἐπιστολὰς	ἐπιστολάς	ἐπιστολή		n
4@ἅς	ἅς	ἅς	ἕως		n
4@σοι	σοι	σοι			n
4@πατὴρ	πατὴρ	πατήρ	πατήρ		n
4@ἐφεῖτο	ἐφεῖτο	ἐφεῖτο	ἐφίημι		n
4@τόνδε	τόνδε	τόνδε	ὅδε		n
4@πρὸς	πρὸς	πρός	πρός		n
4@πέτραις	πέτραις	πέτραις	πέτρα		n
5@ὑψηλοκρήμνοις	ὑψηλοκρήμνοις	ὑψηλοκρήμνοις	ὑψηλόκρημνος		n
5@τὸν	τὸν	τόν	ὁ		n
5@λεωργὸν	λεωργὸν	λεωργόν	λεωργός		n
5@ὀχμάσαι	ὀχμάσαι	ὀχμάσαι	ὀχμάζω		n
6@ἀδαμαντίνων	ἀδαμαντίνων	ἀδαμαντίνων	ἀδαμάντινος		n
6@δεσμῶν	δεσμῶν	δεσμῶν	δεσμός		n
6@ἐν	ἐν	ἐν	ἐν		n
6@ἀρρήκτοις	ἀρρήκτοις	ἀρρήκτοις	ἄρρηκτος		n
6@πέδαις	πέδαις	πέδαις			n
6@ἀδαμαντίνων[2]	ἀδαμαντίνων	ἀδαμαντίνων			n
6@δεσμῶν[2]	δεσμῶν	δεσμῶν			n
6@πέδαις[2]	πέδαις	πέδαις	πέδη		n
6@e	e	e			n
6@schol	schol	schol			n
6@Ar	Ar	ar			n
6@Ran	Ran	ran			n
6@814	814	814			n
6@Canter	Canter	canter			n
6@ἀδαμαντίναις	ἀδαμαντίναις	ἀδαμαντίναις			n
6@πέδῃσιν	πέδῃσιν	πέδῃσιν			n
6@πέτραις	πέτραις	πέτραις			n
6@M	M	m			n
7@τὸ	τὸ	τό	ὁ		n
