subref	form	norm	lemma	tag	curated
1.1@Ἀρχίδαμος	Ἀρχίδαμος	ἀρχίδαμος			n
1.1@ὁ	ὁ	ὁ			n
1.1@Ζευξιδάμου	Ζευξιδάμου	ζευξιδάμου			n
1.1@βασιλεύσας	βασιλεύσας	βασιλεύσας			n
1.1@ἐπιφανῶς	ἐπιφανῶς	ἐπιφανῶς			n
1.1@Λακεδαιμονίων	Λακεδαιμονίων	λακεδαιμονίων			n
1.1@κατέλιπεν	κατέλιπεν	κατέλιπεν			n
1.1@υἱὸν	υἱὸν	υἱόν			n
1.1@ἐκ	ἐκ	ἐκ			n
1.1@γυναικὸς	γυναικὸς	γυναικός			n
1.1@εὐδοκίμου	εὐδοκίμου	εὐδοκίμου			n
1.1@Λαμπιδοῦς	Λαμπιδοῦς	λαμπιδοῦς			n
1.1@Ἆγιν	Ἆγιν	ἆγιν			n
1.1@καί	καί	καί			n
1.1@πολὺ	πολὺ	πολύ			n
1.1@νεώτερον	νεώτερον	νεώτερον			n
1.1@ἐξ	ἐξ	ἐκ			n
1.1@Εὐπωλίας	Εὐπωλίας	εὐπωλίας			n
1.1@τῆς	τῆς	τῆς			n
1.1@Μελησιππίδα	Μελησιππίδα	μελησιππίδα			n
1.1@θυγατρός	θυγατρός	θυγατρός			n
1.1@Ἀγησίλαον	Ἀγησίλαον	ἀγησίλαον			n
1.1@ἐπεὶ	ἐπεὶ	ἐπεί			n
1.1@δὲ	δὲ	δέ			n
1.1@τῆς[2]	τῆς	τῆς			n
1.1@βασιλείας	βασιλείας	βασιλείας			n
1.1@Ἄγιδι	Ἄγιδι	ἄγιδι			n
1.1@προσηκούσης	προσηκούσης	προσηκούσης			n
1.1@κατὰ	κατὰ	κατά			n
1.1@τὸν	τὸν	τόν			n
1.1@νόμον	νόμον	νόμον			n
1.1@ἰδιώτης	ἰδιώτης	ἰδιώτης			n
1.1@ἐδόκει	ἐδόκει	ἐδόκει			n
1.1@βιοτεύσειν	βιοτεύσειν	βιοτεύσειν			n
1.1@ὁ[2]	ὁ	ὁ			n
1.1@Ἀγησίλαος	Ἀγησίλαος	ἀγησίλαος			n
1.1@ἤχθη	ἤχθη	ἤχθη			n
1.1@τὴν	τὴν	τήν			n
1.1@λεγομένην	λεγομένην	λεγομένην			n
1.1@ἀγωγὴν	ἀγωγὴν	ἀγωγήν			n
1.1@ἐν	ἐν	ἐν			n
1.1@Λακεδαίμονι	Λακεδαίμονι	λακεδαίμονι			n
1.1@σκληρὰν	σκληρὰν	σκληράν			n
1.1@μὲν	μὲν	μέν			n
1.1@οὖσαν	οὖσαν	οὖσαν			n
1.1@τῇ	τῇ	τῇ			n
1.1@διαίτῃ	διαίτῃ	διαίτῃ			n
1.1@καί[2]	καί	καί			n
1.1@πολύπονον	πολύπονον	πολύπονον			n
1.1@παιδεύουσαν	παιδεύουσαν	παιδεύουσαν			n
1.1@δὲ[2]	δὲ	δέ			n
1.1@τοὺς	τοὺς	τούς			n
1.1@νέους	νέους	νέους			n
1.1@ἄρχεσθαι	ἄρχεσθαι	ἄρχεσθαι			n
1.2@διὸ	διὸ	διό			n
1.2@καί	καί	καί			n
1.2@φασιν	φασιν	φασίν			n
1.2@ὑπὸ	ὑπὸ	ὑπό			n
1.2@τοῦ	τοῦ	τοῦ			n
1.2@Σιμωνίδου	Σιμωνίδου	σιμωνίδου			n
1.2@τὴν	τὴν	τήν			n
1.2@Σπάρτην	Σπάρτην	σπάρτην			n
1.2@προσηγορεῦσθαι	προσηγορεῦσθαι	προσηγορεῦσθαι			n
1.2@δαμασίμβροτον	δαμασίμβροτον	δαμασίμβροτον			n
1.2@ὡς	ὡς	ὡς			n
1.2@μάλιστα	μάλιστα	μάλιστα			n
1.2@διὰ	διὰ	διά			n
1.2@τῶν	τῶν	τῶν			n
1.2@ἐθῶν	ἐθῶν	ἐθῶν			n
1.2@τοὺς	τοὺς	τούς			n
1.2@πολίτας	πολίτας	πολίτας			n
1.2@τοῖς	τοῖς	τοῖς			n
1.2@νόμοις	νόμοις	νόμοις			n
1.2@πειθηνίους	πειθηνίους	πειθηνίους			n
1.2@καὶ	καὶ	καί			n
1.2@χειροήθεις	χειροήθεις	χειροήθεις			n
1.2@ποιοῦσαν	ποιοῦσαν	ποιοῦσαν			n
1.2@ὥσπερ	ὥσπερ	ὥσπερ			n
1.2@ἵππους	ἵππους	ἵππους			n
1.2@εὐθὺς	εὐθὺς	εὐθύς			n
1.2@ἐξ	ἐξ	ἐκ			n
1.2@ἀρχῆς	ἀρχῆς	ἀρχῆς			n
1.2@δαμαζομένους	δαμαζομένους	δαμαζομένους			n
1.2@ταύτης	ταύτης	ταύτης			n
1.2@ἀφίησιν	ἀφίησιν	ἀφίησιν			n
1.2@ὁ	ὁ	ὁ			n
1.2@νόμος	νόμος	νόμος			n
1.2@τῆς	τῆς	τῆς			n
1.2@ἀνάγκης	ἀνάγκης	ἀνάγκης			n
1.2@τοὺς[2]	τοὺς	τούς			n
1.2@ἐπὶ	ἐπὶ	ἐπί			n
1.2@βασιλείᾳ	βασιλείᾳ	βασιλείᾳ			n
1.2@τρεφομένους	τρεφομένους	τρεφομένους			n
1.2@παῖδας	παῖδας	παῖδας			n
1.3@Ἀγησιλάῳ	Ἀγησιλάῳ	ἀγησιλάῳ			n
1.3@δὲ	δὲ	δέ			n
1.3@καί	καί	καί			n
1.3@τοῦτο	τοῦτο	τοῦτο			n
1.3@ὑπῆρξεν	ὑπῆρξεν	ὑπῆρξεν			n
1.3@ἴδιον	ἴδιον	ἴδιον			n
1.3@ἐλθεῖν	ἐλθεῖν	ἐλθεῖν			n
1.3@ἐπὶ	ἐπὶ	ἐπί			n
1.3@τὸ	τὸ	τό			n
1.3@ἄρχειν	ἄρχειν	ἄρχειν			n
1.3@μὴ	μὴ	μή			n
1.3@ἀπαίδευτον	ἀπαίδευτον	ἀπαίδευτον			n
1.3@τοῦ[2]	τοῦ	τοῦ			n
1.3@ἄρχεσθαι	ἄρχεσθαι	ἄρχεσθαι			n
