subref	form	norm	lemma	tag	curated
1@ΓΑΛΗΝΟΥ	ΓΑΛΗΝΟΥ	γαληνου			n
1@ΠΕΡΙ	ΠΕΡΙ	περι			n
1@ΤΗΣ	ΤΗΣ	της			n
1@ΤΩΝ	ΤΩΝ	των			n
1@ΚΑΘΑΙΡΟΝΤΩΝ	ΚΑΘΑΙΡΟΝΤΩΝ	καθαιροντων			n
1@ΦΑΡΜΑΚΩΝ	ΦΑΡΜΑΚΩΝ	φαρμακων			n
1@ΔΥΝΑΜΕΩΣ	ΔΥΝΑΜΕΩΣ	δυναμεως			n
1@Κατὰ	Κατὰ	κατά	κατά		n
1@τὴν	τὴν	τήν	ὁ		n
1@αὐτὴν	αὐτὴν	αὐτήν	αὐτός		n
1@αἰτίαν	αἰτίαν	αἰτίαν	αἰτία		n
1@ἐοίκασιν	ἐοίκασιν	ἐοίκασιν	ἔοικα		n
1@οἱ	οἱ	οἱ	ὁ		n
1@παλαιότατοι	παλαιότατοι	παλαιότατοι	παλαιός		n
1@τῶν	τῶν	τῶν	ὁ		n
1@ἰατρῶν	ἰατρῶν	ἰατρῶν	ἰατρός		n
1@τὰς	τὰς	τάς	ὁ		n
1@πονηρὰς	πονηρὰς	πονηράς	πονηρός		n
1@δόξας	δόξας	δόξας	δόξα		n
1@ἀνελέγκτους	ἀνελέγκτους	ἀνελέγκτους			n
1@ἐᾶσαι	ἐᾶσαι	ἐᾶσαι	ἐάω		n
1@καθ	καθ	καθ			n
1@ἣν	ἣν	ἥν	ὅς		n
1@καὶ	καὶ	καί	καί		n
1@τῶν[2]	τῶν	τῶν	ὁ		n
1@νομοθετῶν	νομοθετῶν	νομοθετῶν	νομοθέτης		n
1@οἱ[2]	οἱ	οἱ	ὁ		n
1@ἀρχαιότατοι	ἀρχαιότατοι	ἀρχαιότατοι	ἀρχαῖος		n
1@τὰ[3]	τὰ	τά	ὁ		n
1@μέγιστα	μέγιστα	μέγιστα	μέγας		n
1@τῶν[4]	τῶν	τῶν	ὁ		n
1@ἁμαρτημάτων	ἁμαρτημάτων	ἁμαρτημάτων	ἁμάρτημα		n
1@ἀτιμώρητα	ἀτιμώρητα	ἀτιμώρητα	ἀτιμώρητος		n
1@μετριωτέρας	μετριωτέρας	μετριωτέρας			n
1@γὰρ	γὰρ	γάρ	γάρ		n
1@οὔσης	οὔσης	οὔσης	εἰμί		n
1@κατ	κατ	κατ			n
1@ἐκεῖνον	ἐκεῖνον	ἐκεῖνον	ἐκεῖνος		n
1@τὸν	τὸν	τόν	ὁ		n
1@χρόνον	χρόνον	χρόνον	χρόνος		n
1@τῆς	τῆς	τῆς	ὁ		n
1@κακίας	κακίας	κακίας	κακία		n
1@καὶ[2]	καὶ	καί	καί		n
1@μήτε	μήτε	μήτε			n
1@ἀδικεῖν	ἀδικεῖν	ἀδικεῖν	ἀδικέω		n
1@ἐπιχειρούντων	ἐπιχειρούντων	ἐπιχειρούντων	ἐπιχειρέω		n
