subref	form	norm	lemma	tag	curated
1.1@αݲ	αݲ	αݲ			n
1.1@Πρώτη	Πρώτη	πρώτη	Πρώτη		n
1.1@Βαρβαρισμός	Βαρβαρισμός	βαρβαρισμός			n
1.1@ἥτις	ἥτις	ἥτις	ὅστις		n
1.1@καθ	καθ	καθ			n
1.1@ἑαυτήν	ἑαυτήν	ἑαυτήν	ἑαυτοῦ		n
1.1@ἐστι	ἐστι	ἐστί	εἰμί		n
1.1@διαρκέσασα	διαρκέσασα	διαρκέσασα			n
1.1@ἀφ	ἀφ	ἀφ			n
1.1@ἡμερῶν	ἡμερῶν	ἡμερῶν	ἀπό		n
1.1@τοῦ	τοῦ	τοῦ	ὁ		n
1.1@Ἀδὰμ	Ἀδὰμ	ἀδάμ			n
1.1@ἐπὶ	ἐπὶ	ἐπί	ἐπί		n
1.1@δέκα	δέκα	δέκα	δέκα		n
1.1@γενεαῖς	γενεαῖς	γενεαῖς	γενεά		n
1.1@ἕως	ἕως	ἕως	ἕως		n
1.1@τοῦ[2]	τοῦ	τοῦ	ὁ		n
1.1@Νῶε	Νῶε	νῶε			n
1.2@Βαρβαρισμὸς	Βαρβαρισμὸς	βαρβαρισμός			n
1.2@δὲ	δὲ	δέ	δέ		n
1.2@κέκληται	κέκληται	κέκληται	καλέω		n
1.2@ἀπὸ	ἀπὸ	ἀπό	ἀπό		n
1.2@τοῦ	τοῦ	τοῦ	ὁ		n
1.2@μὴ	μὴ	μή	μή		n
1.2@τοὺς	τοὺς	τούς	ὁ		n
1.2@τότε	τότε	τότε	τότε		n
1.2@ἀνθρώπους	ἀνθρώπους	ἀνθρώπους	ἄνθρωπος		n
1.2@ἀρχηγόν	ἀρχηγόν	ἀρχηγόν	ἀρχηγός		n
1.2@τινα	τινα	τινά	τις		n
1.2@ἔχειν	ἔχειν	ἔχειν	ἔχω		n
1.2@ἢ	ἢ	ἤ	ἤ		n
1.2@μίαν	μίαν	μίαν			n
1.2@συμφωνίαν	συμφωνίαν	συμφωνίαν	συμφωνία		n
1.2@ἀλλ	ἀλλ	ἀλλ			n
1.2@ὅτι	ὅτι	ὅτι	ὅτι2		n
1.2@πᾶς	πᾶς	πᾶς	πᾶς		n
1.2@τις	τις	τὶς	τις		n
1.2@ἐαυτῷ	ἐαυτῷ	ἐαυτῷ			n
1.2@ἐστοίχει	ἐστοίχει	ἐστοίχει			n
1.2@καὶ	καὶ	καί	καί		n
1.2@νόμος	νόμος	νόμος	νόμος		n
1.2@ἐαυτῷ[2]	ἐαυτῷ	ἐαυτῷ			n
1.2@κατὰ	κατὰ	κατά	κατά		n
1.2@τὴν	τὴν	τήν	ὁ		n
1.2@προτίμησιν	προτίμησιν	προτίμησιν	προτίμησις		n
1.2@τοῦ[2]	τοῦ	τοῦ	ὁ		n
1.2@ἰδίου	ἰδίου	ἰδίου	ἴδιος		n
1.2@βουλήματος	βουλήματος	βουλήματος	βούλημα		n
1.2@ἐγίνετο	ἐγίνετο	ἐγίνετο	γίγνομαι		n
2.1@β	β	β			n
2.1@Δευτέρα	Δευτέρα	δευτέρα			n
2.1@Σκυθισμός	Σκυθισμός	σκυθισμός			n
2.1@ἀπὸ	ἀπὸ	ἀπό	ἀπό		n
2.1@τῶν	τῶν	τῶν	ὁ		n
2.1@ἡμερῶν	ἡμερῶν	ἡμερῶν	ἡμέρα		n
2.1@τοῦ	τοῦ	τοῦ	ὁ		n
2.1@Νῶε	Νῶε	νῶε			n
2.1@καὶ	καὶ	καί	καί		n
2.1@μετέπειτα	μετέπειτα	μετέπειτα	μετέπειτα		n
2.1@ἄρχι	ἄρχι	ἄρχι			n
2.1@τῆς	τῆς	τῆς	ὁ		n
2.1@τοῦ[2]	τοῦ	τοῦ	ὁ		n
2.1@πύργου	πύργου	πύργου	πύργος		n
2.1@οἰκοδομῆς	οἰκοδομῆς	οἰκοδομῆς	οἰκοδομή		n
2.1@καὶ[2]	καὶ	καί	καί		n
2.1@Βαβυλῶνος	Βαβυλῶνος	βαβυλῶνος	Βαβυλών		n
2.1@καὶ[3]	καὶ	καί	καί		n
2.1@μετὰ	μετὰ	μετά	μετά		n
2.1@τὸν	τὸν	τόν	ὁ		n
2.1@τοῦ[3]	τοῦ	τοῦ	ὁ		n
2.1@πύργου[2]	πύργου	πύργου	πύργος		n
2.1@χρόνον	χρόνον	χρόνον	χρόνος		n
2.1@ἐπὶ	ἐπὶ	ἐπί	ἐπί		n
2.1@ὀλίγοις	ὀλίγοις	ὀλίγοις	ὀλίγος		n
2.1@ἔτεσι	ἔτεσι	ἔτεσι	ἔτος		n
2.1@τουτέστιν	τουτέστιν	τουτέστιν			n
2.1@ἕως	ἕως	ἕως	ἕως		n
