subref	form	norm	lemma	tag	curated
1@IX	IX	ix			n
1@Μετὰ	Μετὰ	μετά	μετά		n
1@τὰ[2]	τὰ	τά	ὁ		n
1@ἐν	ἐν	ἐν	ἐν		n
1@Σαλαμῖνι	Σαλαμῖνι	σαλαμῖνι			n
1@ἀναλαμβάνειν	ἀναλαμβάνειν	ἀναλαμβάνειν	ἀναλαμβάνω		n
1@ἀξιοῖ	ἀξιοῖ	ἀξιοῖ	ἀξιόω		n
1@Νεο-	Νεο-	νεο-			n
1@κλῆς	κλῆς	κλῆς			n
1@τὸν	τὸν	τόν	ὁ		n
1@Θεμιστοκλέα	Θεμιστοκλέα	θεμιστοκλέα	Θεμιστοκλέης		n
1@ὁ	ὁ	ὁ	ὁ		n
1@δὲ	δὲ	δέ	δέ		n
1@ἀντιλέγει	ἀντιλέγει	ἀντιλέγει	ἀντιλέγω		n
1@Ὁ	Ὁ	ὁ			n
1@Νεοκλῆς	Νεοκλῆς	νεοκλῆς	Νεοκλῆς		n
1@ἄνδρες	ἄνδρες	ἄνδρες	ἀνήρ		n
1@δικασταί	δικασταί	δικασταί	δικαστής		n
1@ἀποδίδωσί	ἀποδίδωσί	ἀποδίδωσι	ἀποδίδωμι		n
1@μοι	μοι	μοι			n
1@τὰ[3]	τὰ	τά	ὁ		n
1@κατωρ-	κατωρ-	κατωρ-			n
1@RIV	RIV	riv			n
1@374	374	374			n
1@θωμένα	θωμένα	θωμένα			n
1@τὸν[2]	τὸν	τόν	ὁ		n
1@υἱὸν	υἱὸν	υἱόν	υἱός		n
1@καὶ	καὶ	καί	καί		n
1@πάλιν	πάλιν	πάλιν	πάλιν		n
1@βούλομαι	βούλομαι	βούλομαι	βούλομαι		n
1@ψήφῳ	ψήφῳ	ψήφῳ	ψῆφος		n
1@καλεῖσθαι	καλεῖσθαι	καλεῖσθαι	καλέω		n
1@Θεμιστοκλέους	Θεμιστοκλέους	θεμιστοκλέους	Θεμιστοκλέης		n
1@πατήρ	πατήρ	πατήρ	πατήρ		n
1@καὶ[2]	καὶ	καί	καί		n
1@βραχέος	βραχέος	βραχέος	βραχύς		n
1@μὲν	μὲν	μέν	μέν		n
1@ᾤμην	ᾤμην	ᾤμην	οἴομαι		n
1@δεήσειν	δεήσειν	δεήσειν	δέω2		n
1@μοι[2]	μοι	μοι			n
