subref	form	norm	lemma	tag	curated
132@εἰς	εἰς	εἰς	εἰς		n
132@Διονυσίου	Διονυσίου	διονυσίου	Διονύσιος		n
132@τοῦ	τοῦ	τοῦ	ὁ		n
132@γραμματιστοῦ	γραμματιστοῦ	γραμματιστοῦ			n
132@εἰσῆλθον	εἰσῆλθον	εἰσῆλθον	εἰσέρχομαι		n
132@καὶ	καὶ	καί	καί		n
132@εἶδον	εἶδον	εἶδον	ὁράω		n
132@αὐτόθι	αὐτόθι	αὐτόθι	αὐτός		n
132@τῶν	τῶν	τῶν	ὁ		n
132@τε	τε	τέ	τε		n
132@νέων	νέων	νέων	νέος		n
132@τοὺς	τοὺς	τούς	ὁ		n
132@ἐπιεικεστάτους	ἐπιεικεστάτους	ἐπιεικεστάτους	ἐπιεικής		n
132@δοκοῦντας	δοκοῦντας	δοκοῦντας	δοκέω		n
132@εἶναι	εἶναι	εἶναι	εἰμί		n
132@τὴν	τὴν	τήν	ὁ		n
132@ἰδέαν	ἰδέαν	ἰδέαν	ἰδέα		n
132@καὶ[2]	καὶ	καί	καί		n
132@πατέρων	πατέρων	πατέρων	πατήρ		n
132@εὐδοκίμων	εὐδοκίμων	εὐδοκίμων	εὐδόκιμος		n
132@καὶ[3]	καὶ	καί	καί		n
132@τούτων	τούτων	τούτων	οὗτος		n
132@ἐραστάς	ἐραστάς	ἐραστάς	ἐραστής		n
132@ἐτυγχανέτην	ἐτυγχανέτην	ἐτυγχανέτην	τυγχάνω		n
132@οὖν	οὖν	οὖν	οὖν		n
132@δύο	δύο	δύο	γε		n
132@τῶν[2]	τῶν	τῶν	ὁ		n
132@μειρακίων	μειρακίων	μειρακίων	μειράκιον		n
132@ἐρίζοντε	ἐρίζοντε	ἐρίζοντε	ἐρίζω		n
132@περὶ	περὶ	περί	περί		n
132@ὅτου	ὅτου	ὅτου	ὅστις		n
132@δέ[2]	δέ	δέ	δέ		n
132@οὐ	οὐ	οὐ	οὐ		n
